station_number,lat,long,station_name,year,evaporation
005007,-22.24,114.10,LEARMONTH AIRPORT,1980,99999.9
005007,-22.24,114.10,LEARMONTH AIRPORT,1981,3245.4
005007,-22.24,114.10,LEARMONTH AIRPORT,1982,3128.2
005007,-22.24,114.10,LEARMONTH AIRPORT,1983,3319.2
005007,-22.24,114.10,LEARMONTH AIRPORT,1984,3096.7
005007,-22.24,114.10,LEARMONTH AIRPORT,1985,3163.1
005007,-22.24,114.10,LEARMONTH AIRPORT,1986,3154.6
005007,-22.24,114.10,LEARMONTH AIRPORT,1987,3066.0
005007,-22.24,114.10,LEARMONTH AIRPORT,1988,3175.4
005007,-22.24,114.10,LEARMONTH AIRPORT,1989,3201.4
005007,-22.24,114.10,LEARMONTH AIRPORT,1990,3011.8
005007,-22.24,114.10,LEARMONTH AIRPORT,1991,3079.2
005007,-22.24,114.10,LEARMONTH AIRPORT,1992,2818.1
005007,-22.24,114.10,LEARMONTH AIRPORT,1993,2920.6
005007,-22.24,114.10,LEARMONTH AIRPORT,1994,3243.8
005007,-22.24,114.10,LEARMONTH AIRPORT,1995,3012.0
005007,-22.24,114.10,LEARMONTH AIRPORT,1996,2957.4
005007,-22.24,114.10,LEARMONTH AIRPORT,1997,3023.0
005007,-22.24,114.10,LEARMONTH AIRPORT,1998,99999.9
005007,-22.24,114.10,LEARMONTH AIRPORT,1999,2828.4
005007,-22.24,114.10,LEARMONTH AIRPORT,2000,2896.2
005007,-22.24,114.10,LEARMONTH AIRPORT,2001,3091.5
005007,-22.24,114.10,LEARMONTH AIRPORT,2002,3185.4
005007,-22.24,114.10,LEARMONTH AIRPORT,2003,3359.8
005007,-22.24,114.10,LEARMONTH AIRPORT,2004,3242.8
005007,-22.24,114.10,LEARMONTH AIRPORT,2005,3253.0
005007,-22.24,114.10,LEARMONTH AIRPORT,2006,3068.2
005007,-22.24,114.10,LEARMONTH AIRPORT,2007,3398.6
005007,-22.24,114.10,LEARMONTH AIRPORT,2008,3053.4
005007,-22.24,114.10,LEARMONTH AIRPORT,2009,3280.1
005007,-22.24,114.10,LEARMONTH AIRPORT,2010,3243.4
005007,-22.24,114.10,LEARMONTH AIRPORT,2011,2859.7
005007,-22.24,114.10,LEARMONTH AIRPORT,2012,99999.9
005007,-22.24,114.10,LEARMONTH AIRPORT,2013,3256.2
048027,-31.49,145.83,COBAR MO,1969,2757.3
048027,-31.49,145.83,COBAR MO,1970,2819.4
048027,-31.49,145.83,COBAR MO,1971,2588.9
048027,-31.49,145.83,COBAR MO,1972,3069.3
048027,-31.49,145.83,COBAR MO,1973,2738.1
048027,-31.49,145.83,COBAR MO,1974,99999.9
048027,-31.49,145.83,COBAR MO,1975,2899.3
048027,-31.49,145.83,COBAR MO,1976,2498.3
048027,-31.49,145.83,COBAR MO,1977,2967.2
048027,-31.49,145.83,COBAR MO,1978,2637.1
048027,-31.49,145.83,COBAR MO,1979,3059.7
048027,-31.49,145.83,COBAR MO,1980,3340.4
048027,-31.49,145.83,COBAR MO,1981,3018.9
048027,-31.49,145.83,COBAR MO,1982,3367.9
048027,-31.49,145.83,COBAR MO,1983,2752.1
048027,-31.49,145.83,COBAR MO,1984,2490.7
048027,-31.49,145.83,COBAR MO,1985,2751.5
048027,-31.49,145.83,COBAR MO,1986,2871.8
048027,-31.49,145.83,COBAR MO,1987,2790.8
048027,-31.49,145.83,COBAR MO,1988,2710.0
048027,-31.49,145.83,COBAR MO,1989,2627.4
048027,-31.49,145.83,COBAR MO,1990,2598.8
048027,-31.49,145.83,COBAR MO,1991,2904.1
048027,-31.49,145.83,COBAR MO,1992,2440.0
048027,-31.49,145.83,COBAR MO,1993,2458.7
048027,-31.49,145.83,COBAR MO,1994,2719.0
048027,-31.49,145.83,COBAR MO,1995,2524.6
048027,-31.49,145.83,COBAR MO,1996,2716.8
048027,-31.49,145.83,COBAR MO,1997,2678.4
048027,-31.49,145.83,COBAR MO,1998,2448.8
048027,-31.49,145.83,COBAR MO,1999,2421.4
048027,-31.49,145.83,COBAR MO,2000,2327.2
048027,-31.49,145.83,COBAR MO,2001,2629.8
048027,-31.49,145.83,COBAR MO,2002,2835.8
048027,-31.49,145.83,COBAR MO,2003,2610.6
048027,-31.49,145.83,COBAR MO,2004,2742.2
048027,-31.49,145.83,COBAR MO,2005,2889.6
048027,-31.49,145.83,COBAR MO,2006,2774.4
048027,-31.49,145.83,COBAR MO,2007,2584.9
048027,-31.49,145.83,COBAR MO,2008,2418.6
048027,-31.49,145.83,COBAR MO,2009,2569.0
048027,-31.49,145.83,COBAR MO,2010,1871.5
048027,-31.49,145.83,COBAR MO,2011,2214.7
048027,-31.49,145.83,COBAR MO,2012,2303.7
048027,-31.49,145.83,COBAR MO,2013,2712.9
048027,-31.49,145.83,COBAR MO,2014,2608.2
048027,-31.49,145.83,COBAR MO,2015,2441.6
016001,-31.16,136.81,WOOMERA AERODROME,1967,3271.7
016001,-31.16,136.81,WOOMERA AERODROME,1968,2979.3
016001,-31.16,136.81,WOOMERA AERODROME,1969,3112.7
016001,-31.16,136.81,WOOMERA AERODROME,1970,3414.2
016001,-31.16,136.81,WOOMERA AERODROME,1971,3224.3
016001,-31.16,136.81,WOOMERA AERODROME,1972,3379.3
016001,-31.16,136.81,WOOMERA AERODROME,1973,3044.2
016001,-31.16,136.81,WOOMERA AERODROME,1974,2709.2
016001,-31.16,136.81,WOOMERA AERODROME,1975,3117.9
016001,-31.16,136.81,WOOMERA AERODROME,1976,99999.9
016001,-31.16,136.81,WOOMERA AERODROME,1977,3506.0
016001,-31.16,136.81,WOOMERA AERODROME,1978,3186.3
016001,-31.16,136.81,WOOMERA AERODROME,1979,99999.9
016001,-31.16,136.81,WOOMERA AERODROME,1980,3275.3
016001,-31.16,136.81,WOOMERA AERODROME,1981,2964.9
016001,-31.16,136.81,WOOMERA AERODROME,1982,2950.4
016001,-31.16,136.81,WOOMERA AERODROME,1983,2870.0
016001,-31.16,136.81,WOOMERA AERODROME,1984,2892.6
016001,-31.16,136.81,WOOMERA AERODROME,1985,3186.0
016001,-31.16,136.81,WOOMERA AERODROME,1986,3188.6
016001,-31.16,136.81,WOOMERA AERODROME,1987,2976.1
016001,-31.16,136.81,WOOMERA AERODROME,1988,3208.6
016001,-31.16,136.81,WOOMERA AERODROME,1989,2829.6
016001,-31.16,136.81,WOOMERA AERODROME,1990,3176.0
016001,-31.16,136.81,WOOMERA AERODROME,1991,3347.2
016001,-31.16,136.81,WOOMERA AERODROME,1992,2803.6
016001,-31.16,136.81,WOOMERA AERODROME,1993,3031.6
016001,-31.16,136.81,WOOMERA AERODROME,1994,3300.2
016001,-31.16,136.81,WOOMERA AERODROME,1995,3083.3
016001,-31.16,136.81,WOOMERA AERODROME,1996,3319.5
016001,-31.16,136.81,WOOMERA AERODROME,1997,3209.3
016001,-31.16,136.81,WOOMERA AERODROME,1998,3141.8
016001,-31.16,136.81,WOOMERA AERODROME,1999,99999.9
016001,-31.16,136.81,WOOMERA AERODROME,2000,3364.9
016001,-31.16,136.81,WOOMERA AERODROME,2001,3273.6
016001,-31.16,136.81,WOOMERA AERODROME,2002,3554.0
016001,-31.16,136.81,WOOMERA AERODROME,2003,3433.0
016001,-31.16,136.81,WOOMERA AERODROME,2004,3466.4
016001,-31.16,136.81,WOOMERA AERODROME,2005,3424.6
016001,-31.16,136.81,WOOMERA AERODROME,2006,3512.0
016001,-31.16,136.81,WOOMERA AERODROME,2007,3571.6
016001,-31.16,136.81,WOOMERA AERODROME,2008,3388.2
016001,-31.16,136.81,WOOMERA AERODROME,2009,3531.4
016001,-31.16,136.81,WOOMERA AERODROME,2010,3008.9
016001,-31.16,136.81,WOOMERA AERODROME,2011,2993.6
016001,-31.16,136.81,WOOMERA AERODROME,2012,3200.9
016001,-31.16,136.81,WOOMERA AERODROME,2013,3447.3
016001,-31.16,136.81,WOOMERA AERODROME,2014,99999.9
016001,-31.16,136.81,WOOMERA AERODROME,2015,3185.9
016001,-31.16,136.81,WOOMERA AERODROME,2016,3200.8
063005,-33.43,149.56,BATHURST AGRI,1973,1300.2
063005,-33.43,149.56,BATHURST AGRI,1974,1254.2
063005,-33.43,149.56,BATHURST AGRI,1975,1345.2
063005,-33.43,149.56,BATHURST AGRI,1976,1314.6
063005,-33.43,149.56,BATHURST AGRI,1977,1592.1
063005,-33.43,149.56,BATHURST AGRI,1978,1321.4
063005,-33.43,149.56,BATHURST AGRI,1979,1513.7
063005,-33.43,149.56,BATHURST AGRI,1980,1646.3
063005,-33.43,149.56,BATHURST AGRI,1981,1443.2
063005,-33.43,149.56,BATHURST AGRI,1982,1657.9
063005,-33.43,149.56,BATHURST AGRI,1983,1427.4
063005,-33.43,149.56,BATHURST AGRI,1984,1268.2
063005,-33.43,149.56,BATHURST AGRI,1985,1384.2
063005,-33.43,149.56,BATHURST AGRI,1986,1413.4
063005,-33.43,149.56,BATHURST AGRI,1987,1302.4
063005,-33.43,149.56,BATHURST AGRI,1988,1295.8
063005,-33.43,149.56,BATHURST AGRI,1989,1232.5
063005,-33.43,149.56,BATHURST AGRI,1990,1316.7
063005,-33.43,149.56,BATHURST AGRI,1991,1431.0
063005,-33.43,149.56,BATHURST AGRI,1992,1109.3
063005,-33.43,149.56,BATHURST AGRI,1993,1235.6
063005,-33.43,149.56,BATHURST AGRI,1994,1442.3
063005,-33.43,149.56,BATHURST AGRI,1995,1295.3
063005,-33.43,149.56,BATHURST AGRI,1996,1272.5
063005,-33.43,149.56,BATHURST AGRI,1997,1418.2
063005,-33.43,149.56,BATHURST AGRI,1998,1269.7
063005,-33.43,149.56,BATHURST AGRI,1999,99999.9
063005,-33.43,149.56,BATHURST AGRI,2000,99999.9
063005,-33.43,149.56,BATHURST AGRI,2001,99999.9
063005,-33.43,149.56,BATHURST AGRI,2002,99999.9
063005,-33.43,149.56,BATHURST AGRI,2003,1361.0
063005,-33.43,149.56,BATHURST AGRI,2004,1533.6
063005,-33.43,149.56,BATHURST AGRI,2005,1397.1
063005,-33.43,149.56,BATHURST AGRI,2006,1537.2
063005,-33.43,149.56,BATHURST AGRI,2007,1420.3
063005,-33.43,149.56,BATHURST AGRI,2008,1361.7
063005,-33.43,149.56,BATHURST AGRI,2009,1540.9
063005,-33.43,149.56,BATHURST AGRI,2010,1182.8
063005,-33.43,149.56,BATHURST AGRI,2011,1170.7
063005,-33.43,149.56,BATHURST AGRI,2012,1315.5
063005,-33.43,149.56,BATHURST AGRI,2013,1522.7
063005,-33.43,149.56,BATHURST AGRI,2014,1440.0
063005,-33.43,149.56,BATHURST AGRI,2015,1420.5
063005,-33.43,149.56,BATHURST AGRI,2016,1398.8
026021,-37.75,140.77,MOUNT GAMBIER AERO,1967,1750.3
026021,-37.75,140.77,MOUNT GAMBIER AERO,1968,1614.8
026021,-37.75,140.77,MOUNT GAMBIER AERO,1969,1565.2
026021,-37.75,140.77,MOUNT GAMBIER AERO,1970,1539.4
026021,-37.75,140.77,MOUNT GAMBIER AERO,1971,1494.6
026021,-37.75,140.77,MOUNT GAMBIER AERO,1972,1576.7
026021,-37.75,140.77,MOUNT GAMBIER AERO,1973,1392.6
026021,-37.75,140.77,MOUNT GAMBIER AERO,1974,1292.7
026021,-37.75,140.77,MOUNT GAMBIER AERO,1975,1393.6
026021,-37.75,140.77,MOUNT GAMBIER AERO,1976,1356.2
026021,-37.75,140.77,MOUNT GAMBIER AERO,1977,1343.3
026021,-37.75,140.77,MOUNT GAMBIER AERO,1978,1333.0
026021,-37.75,140.77,MOUNT GAMBIER AERO,1979,1389.0
026021,-37.75,140.77,MOUNT GAMBIER AERO,1980,1484.4
026021,-37.75,140.77,MOUNT GAMBIER AERO,1981,1407.2
026021,-37.75,140.77,MOUNT GAMBIER AERO,1982,1460.4
026021,-37.75,140.77,MOUNT GAMBIER AERO,1983,1303.6
026021,-37.75,140.77,MOUNT GAMBIER AERO,1984,1293.0
026021,-37.75,140.77,MOUNT GAMBIER AERO,1985,1245.2
026021,-37.75,140.77,MOUNT GAMBIER AERO,1986,1198.2
026021,-37.75,140.77,MOUNT GAMBIER AERO,1987,1293.0
026021,-37.75,140.77,MOUNT GAMBIER AERO,1988,1295.8
026021,-37.75,140.77,MOUNT GAMBIER AERO,1989,1278.0
026021,-37.75,140.77,MOUNT GAMBIER AERO,1990,1347.3
026021,-37.75,140.77,MOUNT GAMBIER AERO,1991,1227.2
026021,-37.75,140.77,MOUNT GAMBIER AERO,1992,1076.6
026021,-37.75,140.77,MOUNT GAMBIER AERO,1993,1274.4
026021,-37.75,140.77,MOUNT GAMBIER AERO,1994,1302.7
026021,-37.75,140.77,MOUNT GAMBIER AERO,1995,1202.2
026021,-37.75,140.77,MOUNT GAMBIER AERO,1996,1274.2
026021,-37.75,140.77,MOUNT GAMBIER AERO,1997,1258.3
026021,-37.75,140.77,MOUNT GAMBIER AERO,1998,1240.0
026021,-37.75,140.77,MOUNT GAMBIER AERO,1999,1277.0
026021,-37.75,140.77,MOUNT GAMBIER AERO,2000,1325.2
026021,-37.75,140.77,MOUNT GAMBIER AERO,2001,1235.7
026021,-37.75,140.77,MOUNT GAMBIER AERO,2002,1256.8
026021,-37.75,140.77,MOUNT GAMBIER AERO,2003,1227.6
026021,-37.75,140.77,MOUNT GAMBIER AERO,2004,1160.0
026021,-37.75,140.77,MOUNT GAMBIER AERO,2005,1242.8
026021,-37.75,140.77,MOUNT GAMBIER AERO,2006,1300.0
026021,-37.75,140.77,MOUNT GAMBIER AERO,2007,1349.4
026021,-37.75,140.77,MOUNT GAMBIER AERO,2008,1266.0
026021,-37.75,140.77,MOUNT GAMBIER AERO,2009,1263.2
026021,-37.75,140.77,MOUNT GAMBIER AERO,2010,1117.2
026021,-37.75,140.77,MOUNT GAMBIER AERO,2011,1102.3
026021,-37.75,140.77,MOUNT GAMBIER AERO,2012,1364.2
026021,-37.75,140.77,MOUNT GAMBIER AERO,2013,1309.5
026021,-37.75,140.77,MOUNT GAMBIER AERO,2014,1326.6
026021,-37.75,140.77,MOUNT GAMBIER AERO,2015,1351.0
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1967,3188.3
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1968,2894.5
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1969,3219.1
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1970,3493.4
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1971,3489.9
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1972,3187.5
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1973,3059.4
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1974,2383.2
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1975,2836.8
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1976,2808.2
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1977,3159.1
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1978,3088.9
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1979,3297.6
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1980,3871.1
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1981,2863.8
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1982,2511.4
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1983,2558.5
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1984,2642.5
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1985,3183.0
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1986,3160.8
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1987,3158.3
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1988,3064.4
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1989,3066.6
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1990,3355.1
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1991,3405.1
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1992,3530.7
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1993,3177.0
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1994,3559.4
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1995,3192.4
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1996,3924.9
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1997,3080.4
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1998,3384.5
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,1999,3482.5
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,2000,2608.9
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,2001,2406.2
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,2002,3265.8
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,2003,3426.9
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,2004,3406.5
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,2005,3427.0
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,2006,3624.8
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,2007,3236.2
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,2008,3579.6
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,2009,3678.8
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,2010,2506.4
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,2011,2707.0
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,2012,3174.2
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,2013,3463.0
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,2014,3226.8
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,2015,3226.6
015590,-23.80,133.89,ALICE SPRINGS AIRPORT,2016,2970.4
088023,-37.21,145.84,LAKE EILDON,1971,915.2
088023,-37.21,145.84,LAKE EILDON,1972,1012.3
088023,-37.21,145.84,LAKE EILDON,1973,893.2
088023,-37.21,145.84,LAKE EILDON,1974,908.3
088023,-37.21,145.84,LAKE EILDON,1975,922.4
088023,-37.21,145.84,LAKE EILDON,1976,951.1
088023,-37.21,145.84,LAKE EILDON,1977,1022.8
088023,-37.21,145.84,LAKE EILDON,1978,959.4
088023,-37.21,145.84,LAKE EILDON,1979,973.6
088023,-37.21,145.84,LAKE EILDON,1980,1053.2
088023,-37.21,145.84,LAKE EILDON,1981,1016.9
088023,-37.21,145.84,LAKE EILDON,1982,1082.4
088023,-37.21,145.84,LAKE EILDON,1983,959.6
088023,-37.21,145.84,LAKE EILDON,1984,885.2
088023,-37.21,145.84,LAKE EILDON,1985,903.6
088023,-37.21,145.84,LAKE EILDON,1986,858.4
088023,-37.21,145.84,LAKE EILDON,1987,911.6
088023,-37.21,145.84,LAKE EILDON,1988,924.6
088023,-37.21,145.84,LAKE EILDON,1989,841.2
088023,-37.21,145.84,LAKE EILDON,1990,860.4
088023,-37.21,145.84,LAKE EILDON,1991,913.5
088023,-37.21,145.84,LAKE EILDON,1992,804.0
088023,-37.21,145.84,LAKE EILDON,1993,778.3
088023,-37.21,145.84,LAKE EILDON,1994,877.6
088023,-37.21,145.84,LAKE EILDON,1995,860.1
088023,-37.21,145.84,LAKE EILDON,1996,809.6
088023,-37.21,145.84,LAKE EILDON,1997,955.1
088023,-37.21,145.84,LAKE EILDON,1998,99999.9
088023,-37.21,145.84,LAKE EILDON,1999,1009.0
088023,-37.21,145.84,LAKE EILDON,2000,1025.2
088023,-37.21,145.84,LAKE EILDON,2001,968.3
088023,-37.21,145.84,LAKE EILDON,2002,1076.3
088023,-37.21,145.84,LAKE EILDON,2003,1029.3
088023,-37.21,145.84,LAKE EILDON,2004,1018.0
088023,-37.21,145.84,LAKE EILDON,2005,964.7
088023,-37.21,145.84,LAKE EILDON,2006,1133.7
088023,-37.21,145.84,LAKE EILDON,2007,1064.5
088023,-37.21,145.84,LAKE EILDON,2008,1005.0
088023,-37.21,145.84,LAKE EILDON,2009,1089.3
088023,-37.21,145.84,LAKE EILDON,2010,915.8
088023,-37.21,145.84,LAKE EILDON,2011,884.7
088023,-37.21,145.84,LAKE EILDON,2012,960.2
088023,-37.21,145.84,LAKE EILDON,2013,1084.6
088023,-37.21,145.84,LAKE EILDON,2014,1088.2
088023,-37.21,145.84,LAKE EILDON,2015,1099.0
088023,-37.21,145.84,LAKE EILDON,2016,998.0
088023,-37.23,145.91,LAKE EILDON,1971,915.2
088023,-37.23,145.91,LAKE EILDON,1972,1012.3
088023,-37.23,145.91,LAKE EILDON,1973,893.2
088023,-37.23,145.91,LAKE EILDON,1974,908.3
088023,-37.23,145.91,LAKE EILDON,1975,922.4
088023,-37.23,145.91,LAKE EILDON,1976,951.1
088023,-37.23,145.91,LAKE EILDON,1977,1022.8
088023,-37.23,145.91,LAKE EILDON,1978,959.4
088023,-37.23,145.91,LAKE EILDON,1979,973.6
088023,-37.23,145.91,LAKE EILDON,1980,1053.2
088023,-37.23,145.91,LAKE EILDON,1981,1016.9
088023,-37.23,145.91,LAKE EILDON,1982,1082.4
088023,-37.23,145.91,LAKE EILDON,1983,959.6
088023,-37.23,145.91,LAKE EILDON,1984,885.2
088023,-37.23,145.91,LAKE EILDON,1985,903.6
088023,-37.23,145.91,LAKE EILDON,1986,858.4
088023,-37.23,145.91,LAKE EILDON,1987,911.6
088023,-37.23,145.91,LAKE EILDON,1988,924.6
088023,-37.23,145.91,LAKE EILDON,1989,841.2
088023,-37.23,145.91,LAKE EILDON,1990,860.4
088023,-37.23,145.91,LAKE EILDON,1991,913.5
088023,-37.23,145.91,LAKE EILDON,1992,804.0
088023,-37.23,145.91,LAKE EILDON,1993,778.3
088023,-37.23,145.91,LAKE EILDON,1994,877.6
088023,-37.23,145.91,LAKE EILDON,1995,860.1
088023,-37.23,145.91,LAKE EILDON,1996,809.6
088023,-37.23,145.91,LAKE EILDON,1997,955.1
088023,-37.23,145.91,LAKE EILDON,1998,99999.9
088023,-37.23,145.91,LAKE EILDON,1999,1009.0
088023,-37.23,145.91,LAKE EILDON,2000,1025.2
088023,-37.23,145.91,LAKE EILDON,2001,968.3
088023,-37.23,145.91,LAKE EILDON,2002,1076.3
088023,-37.23,145.91,LAKE EILDON,2003,1029.3
088023,-37.23,145.91,LAKE EILDON,2004,1018.0
088023,-37.23,145.91,LAKE EILDON,2005,964.7
088023,-37.23,145.91,LAKE EILDON,2006,1133.7
088023,-37.23,145.91,LAKE EILDON,2007,1064.5
088023,-37.23,145.91,LAKE EILDON,2008,1005.0
088023,-37.23,145.91,LAKE EILDON,2009,1089.3
088023,-37.23,145.91,LAKE EILDON,2010,915.8
088023,-37.23,145.91,LAKE EILDON,2011,884.7
088023,-37.23,145.91,LAKE EILDON,2012,960.2
088023,-37.23,145.91,LAKE EILDON,2013,1084.6
088023,-37.23,145.91,LAKE EILDON,2014,1088.2
088023,-37.23,145.91,LAKE EILDON,2015,1099.0
088023,-37.23,145.91,LAKE EILDON,2016,998.0
006011,-24.88,113.67,CARNARVON AIRPORT,1966,2673.4
006011,-24.88,113.67,CARNARVON AIRPORT,1967,2601.7
006011,-24.88,113.67,CARNARVON AIRPORT,1968,2471.3
006011,-24.88,113.67,CARNARVON AIRPORT,1969,2406.4
006011,-24.88,113.67,CARNARVON AIRPORT,1970,2298.4
006011,-24.88,113.67,CARNARVON AIRPORT,1971,2294.7
006011,-24.88,113.67,CARNARVON AIRPORT,1972,2336.9
006011,-24.88,113.67,CARNARVON AIRPORT,1973,2643.5
006011,-24.88,113.67,CARNARVON AIRPORT,1974,99999.9
006011,-24.88,113.67,CARNARVON AIRPORT,1975,2601.4
006011,-24.88,113.67,CARNARVON AIRPORT,1976,2713.7
006011,-24.88,113.67,CARNARVON AIRPORT,1977,2679.8
006011,-24.88,113.67,CARNARVON AIRPORT,1978,2592.1
006011,-24.88,113.67,CARNARVON AIRPORT,1979,2719.9
006011,-24.88,113.67,CARNARVON AIRPORT,1980,2654.0
006011,-24.88,113.67,CARNARVON AIRPORT,1981,2705.7
006011,-24.88,113.67,CARNARVON AIRPORT,1982,2730.6
006011,-24.88,113.67,CARNARVON AIRPORT,1983,2697.5
006011,-24.88,113.67,CARNARVON AIRPORT,1984,2561.4
006011,-24.88,113.67,CARNARVON AIRPORT,1985,2517.2
006011,-24.88,113.67,CARNARVON AIRPORT,1986,2578.8
006011,-24.88,113.67,CARNARVON AIRPORT,1987,2588.6
006011,-24.88,113.67,CARNARVON AIRPORT,1988,2807.0
006011,-24.88,113.67,CARNARVON AIRPORT,1989,2761.0
006011,-24.88,113.67,CARNARVON AIRPORT,1990,2544.3
006011,-24.88,113.67,CARNARVON AIRPORT,1991,2555.0
006011,-24.88,113.67,CARNARVON AIRPORT,1992,2500.8
006011,-24.88,113.67,CARNARVON AIRPORT,1993,2583.2
006011,-24.88,113.67,CARNARVON AIRPORT,1994,99999.9
006011,-24.88,113.67,CARNARVON AIRPORT,1995,2786.2
006011,-24.88,113.67,CARNARVON AIRPORT,1996,2699.8
006011,-24.88,113.67,CARNARVON AIRPORT,1997,2600.9
006011,-24.88,113.67,CARNARVON AIRPORT,1998,2554.4
006011,-24.88,113.67,CARNARVON AIRPORT,1999,2506.8
006011,-24.88,113.67,CARNARVON AIRPORT,2000,2683.4
006011,-24.88,113.67,CARNARVON AIRPORT,2001,99999.9
006011,-24.88,113.67,CARNARVON AIRPORT,2002,2656.6
006011,-24.88,113.67,CARNARVON AIRPORT,2003,2730.8
006011,-24.88,113.67,CARNARVON AIRPORT,2004,2544.1
006011,-24.88,113.67,CARNARVON AIRPORT,2005,2580.6
006011,-24.88,113.67,CARNARVON AIRPORT,2006,2698.8
006011,-24.88,113.67,CARNARVON AIRPORT,2007,2804.1
006011,-24.88,113.67,CARNARVON AIRPORT,2008,2642.0
006011,-24.88,113.67,CARNARVON AIRPORT,2009,2808.8
006011,-24.88,113.67,CARNARVON AIRPORT,2010,2824.0
006011,-24.88,113.67,CARNARVON AIRPORT,2011,2555.6
006011,-24.88,113.67,CARNARVON AIRPORT,2012,2782.8
006011,-24.88,113.67,CARNARVON AIRPORT,2013,2838.8
006011,-24.88,113.67,CARNARVON AIRPORT,2014,99999.9
006011,-24.88,113.67,CARNARVON AIRPORT,2015,99999.9
006011,-24.88,113.67,CARNARVON AIRPORT,2016,2592.0
031011,-16.87,145.75,CAIRNS AERO,1970,2272.2
031011,-16.87,145.75,CAIRNS AERO,1971,2396.0
031011,-16.87,145.75,CAIRNS AERO,1972,2276.6
031011,-16.87,145.75,CAIRNS AERO,1973,2125.9
031011,-16.87,145.75,CAIRNS AERO,1974,2163.4
031011,-16.87,145.75,CAIRNS AERO,1975,2120.0
031011,-16.87,145.75,CAIRNS AERO,1976,2278.9
031011,-16.87,145.75,CAIRNS AERO,1977,2303.8
031011,-16.87,145.75,CAIRNS AERO,1978,2195.0
031011,-16.87,145.75,CAIRNS AERO,1979,2200.6
031011,-16.87,145.75,CAIRNS AERO,1980,2286.0
031011,-16.87,145.75,CAIRNS AERO,1981,2107.3
031011,-16.87,145.75,CAIRNS AERO,1982,2265.9
031011,-16.87,145.75,CAIRNS AERO,1983,2316.9
031011,-16.87,145.75,CAIRNS AERO,1984,2237.9
031011,-16.87,145.75,CAIRNS AERO,1985,2275.1
031011,-16.87,145.75,CAIRNS AERO,1986,2326.1
031011,-16.87,145.75,CAIRNS AERO,1987,2139.8
031011,-16.87,145.75,CAIRNS AERO,1988,2228.6
031011,-16.87,145.75,CAIRNS AERO,1989,2156.7
031011,-16.87,145.75,CAIRNS AERO,1990,2288.4
031011,-16.87,145.75,CAIRNS AERO,1991,99999.9
031011,-16.87,145.75,CAIRNS AERO,1992,2321.2
031011,-16.87,145.75,CAIRNS AERO,1993,2326.1
031011,-16.87,145.75,CAIRNS AERO,1994,2533.6
