station_number,lat,long,station_name,year,tmax
040126,-25.52,152.71,MARYBOROUGH,1973,27.4
040126,-25.52,152.71,MARYBOROUGH,1974,26.0
040126,-25.52,152.71,MARYBOROUGH,1975,26.2
040126,-25.52,152.71,MARYBOROUGH,1976,26.3
040126,-25.52,152.71,MARYBOROUGH,1977,26.7
040126,-25.52,152.71,MARYBOROUGH,1978,26.4
040126,-25.52,152.71,MARYBOROUGH,1979,27.2
040126,-25.52,152.71,MARYBOROUGH,1980,27.3
040126,-25.52,152.71,MARYBOROUGH,1981,26.6
040126,-25.52,152.71,MARYBOROUGH,1982,26.6
040126,-25.52,152.71,MARYBOROUGH,1983,26.6
040126,-25.52,152.71,MARYBOROUGH,1984,26.0
040126,-25.52,152.71,MARYBOROUGH,1985,26.2
040126,-25.52,152.71,MARYBOROUGH,1986,26.7
040126,-25.52,152.71,MARYBOROUGH,1987,26.9
040126,-25.52,152.71,MARYBOROUGH,1988,27.1
040126,-25.52,152.71,MARYBOROUGH,1989,26.0
040126,-25.52,152.71,MARYBOROUGH,1990,26.8
040126,-25.52,152.71,MARYBOROUGH,1991,27.5
040126,-25.52,152.71,MARYBOROUGH,1992,26.4
040126,-25.52,152.71,MARYBOROUGH,1993,27.0
040126,-25.52,152.71,MARYBOROUGH,1994,26.8
040126,-25.52,152.71,MARYBOROUGH,1995,26.8
040126,-25.52,152.71,MARYBOROUGH,1996,27.1
040126,-25.52,152.71,MARYBOROUGH,1997,27.2
040126,-25.52,152.71,MARYBOROUGH,1998,27.2
040126,-25.52,152.71,MARYBOROUGH,1999,26.2
040126,-25.52,152.71,MARYBOROUGH,2000,26.5
040126,-25.52,152.71,MARYBOROUGH,2001,27.4
040126,-25.52,152.71,MARYBOROUGH,2002,27.6
040126,-25.52,152.71,MARYBOROUGH,2003,27.1
040126,-25.52,152.71,MARYBOROUGH,2004,27.6
040126,-25.52,152.71,MARYBOROUGH,2005,27.5
040126,-25.52,152.71,MARYBOROUGH,2006,27.1
040126,-25.52,152.71,MARYBOROUGH,2007,27.0
040126,-25.52,152.71,MARYBOROUGH,2008,26.9
040126,-25.52,152.71,MARYBOROUGH,2009,27.7
040126,-25.52,152.71,MARYBOROUGH,2010,26.6
040126,-25.52,152.71,MARYBOROUGH,2011,26.7
040126,-25.52,152.71,MARYBOROUGH,2012,27.0
041521,-28.52,150.33,GOONDIWINDI AP,1910,26.2
041521,-28.52,150.33,GOONDIWINDI AP,1911,26.2
041521,-28.52,150.33,GOONDIWINDI AP,1912,27.4
041521,-28.52,150.33,GOONDIWINDI AP,1913,26.3
041521,-28.52,150.33,GOONDIWINDI AP,1914,27.4
041521,-28.52,150.33,GOONDIWINDI AP,1915,28.5
041521,-28.52,150.33,GOONDIWINDI AP,1916,26.1
041521,-28.52,150.33,GOONDIWINDI AP,1917,25.6
041521,-28.52,150.33,GOONDIWINDI AP,1918,26.9
041521,-28.52,150.33,GOONDIWINDI AP,1919,28.2
041521,-28.52,150.33,GOONDIWINDI AP,1920,25.9
041521,-28.52,150.33,GOONDIWINDI AP,1921,26.1
041521,-28.52,150.33,GOONDIWINDI AP,1922,27.4
041521,-28.52,150.33,GOONDIWINDI AP,1923,27.8
041521,-28.52,150.33,GOONDIWINDI AP,1924,25.9
041521,-28.52,150.33,GOONDIWINDI AP,1925,26.6
041521,-28.52,150.33,GOONDIWINDI AP,1926,27.6
041521,-28.52,150.33,GOONDIWINDI AP,1927,26.5
041521,-28.52,150.33,GOONDIWINDI AP,1928,27.4
041521,-28.52,150.33,GOONDIWINDI AP,1929,26.5
041521,-28.52,150.33,GOONDIWINDI AP,1930,26.2
041521,-28.52,150.33,GOONDIWINDI AP,1931,26.0
041521,-28.52,150.33,GOONDIWINDI AP,1932,26.7
041521,-28.52,150.33,GOONDIWINDI AP,1933,26.3
041521,-28.52,150.33,GOONDIWINDI AP,1934,25.7
041521,-28.52,150.33,GOONDIWINDI AP,1935,26.6
041521,-28.52,150.33,GOONDIWINDI AP,1936,27.1
041521,-28.52,150.33,GOONDIWINDI AP,1937,26.4
041521,-28.52,150.33,GOONDIWINDI AP,1938,27.2
041521,-28.52,150.33,GOONDIWINDI AP,1939,26.4
041521,-28.52,150.33,GOONDIWINDI AP,1940,27.6
041521,-28.52,150.33,GOONDIWINDI AP,1941,26.3
041521,-28.52,150.33,GOONDIWINDI AP,1942,26.8
041521,-28.52,150.33,GOONDIWINDI AP,1943,25.8
041521,-28.52,150.33,GOONDIWINDI AP,1944,27.2
041521,-28.52,150.33,GOONDIWINDI AP,1945,26.6
041521,-28.52,150.33,GOONDIWINDI AP,1946,27.3
041521,-28.52,150.33,GOONDIWINDI AP,1947,25.6
041521,-28.52,150.33,GOONDIWINDI AP,1948,26.4
041521,-28.52,150.33,GOONDIWINDI AP,1949,26.2
041521,-28.52,150.33,GOONDIWINDI AP,1950,25.6
041521,-28.52,150.33,GOONDIWINDI AP,1951,26.4
041521,-28.52,150.33,GOONDIWINDI AP,1952,26.4
041521,-28.52,150.33,GOONDIWINDI AP,1953,26.5
041521,-28.52,150.33,GOONDIWINDI AP,1954,26.5
041521,-28.52,150.33,GOONDIWINDI AP,1955,26.7
041521,-28.52,150.33,GOONDIWINDI AP,1956,25.0
041521,-28.52,150.33,GOONDIWINDI AP,1957,27.6
041521,-28.52,150.33,GOONDIWINDI AP,1958,27.3
041521,-28.52,150.33,GOONDIWINDI AP,1959,25.7
041521,-28.52,150.33,GOONDIWINDI AP,1960,26.4
041521,-28.52,150.33,GOONDIWINDI AP,1961,26.6
041521,-28.52,150.33,GOONDIWINDI AP,1962,26.5
041521,-28.52,150.33,GOONDIWINDI AP,1963,26.8
041521,-28.52,150.33,GOONDIWINDI AP,1964,27.1
041521,-28.52,150.33,GOONDIWINDI AP,1965,28.4
041521,-28.52,150.33,GOONDIWINDI AP,1966,27.1
041521,-28.52,150.33,GOONDIWINDI AP,1967,27.4
041521,-28.52,150.33,GOONDIWINDI AP,1968,27.2
041521,-28.52,150.33,GOONDIWINDI AP,1969,27.1
041521,-28.52,150.33,GOONDIWINDI AP,1970,26.8
041521,-28.52,150.33,GOONDIWINDI AP,1971,26.3
041521,-28.52,150.33,GOONDIWINDI AP,1972,27.3
041521,-28.52,150.33,GOONDIWINDI AP,1973,27.6
041521,-28.52,150.33,GOONDIWINDI AP,1974,26.3
041521,-28.52,150.33,GOONDIWINDI AP,1975,26.7
041521,-28.52,150.33,GOONDIWINDI AP,1976,26.2
041521,-28.52,150.33,GOONDIWINDI AP,1977,27.4
041521,-28.52,150.33,GOONDIWINDI AP,1978,25.5
041521,-28.52,150.33,GOONDIWINDI AP,1979,27.7
041521,-28.52,150.33,GOONDIWINDI AP,1980,28.3
041521,-28.52,150.33,GOONDIWINDI AP,1981,27.0
041521,-28.52,150.33,GOONDIWINDI AP,1982,27.2
041521,-28.52,150.33,GOONDIWINDI AP,1983,26.1
041521,-28.52,150.33,GOONDIWINDI AP,1984,25.8
041521,-28.52,150.33,GOONDIWINDI AP,1985,26.7
041521,-28.52,150.33,GOONDIWINDI AP,1986,26.6
041521,-28.52,150.33,GOONDIWINDI AP,1987,26.6
041521,-28.52,150.33,GOONDIWINDI AP,1988,26.6
041521,-28.52,150.33,GOONDIWINDI AP,1989,25.9
041521,-28.52,150.33,GOONDIWINDI AP,1990,26.4
041521,-28.52,150.33,GOONDIWINDI AP,1991,27.4
041521,-28.52,150.33,GOONDIWINDI AP,1992,26.6
041521,-28.52,150.33,GOONDIWINDI AP,1993,27.2
041521,-28.52,150.33,GOONDIWINDI AP,1994,27.0
041521,-28.52,150.33,GOONDIWINDI AP,1995,26.5
041521,-28.52,150.33,GOONDIWINDI AP,1996,26.3
041521,-28.52,150.33,GOONDIWINDI AP,1997,27.3
041521,-28.52,150.33,GOONDIWINDI AP,1998,26.7
041521,-28.52,150.33,GOONDIWINDI AP,1999,26.4
041521,-28.52,150.33,GOONDIWINDI AP,2000,27.1
041521,-28.52,150.33,GOONDIWINDI AP,2001,27.2
041521,-28.52,150.33,GOONDIWINDI AP,2002,28.4
041521,-28.52,150.33,GOONDIWINDI AP,2003,27.2
041521,-28.52,150.33,GOONDIWINDI AP,2004,27.5
041521,-28.52,150.33,GOONDIWINDI AP,2005,28.0
041521,-28.52,150.33,GOONDIWINDI AP,2006,28.1
041521,-28.52,150.33,GOONDIWINDI AP,2007,27.6
041521,-28.52,150.33,GOONDIWINDI AP,2008,26.7
041521,-28.52,150.33,GOONDIWINDI AP,2009,28.2
041521,-28.52,150.33,GOONDIWINDI AP,2010,25.8
041521,-28.52,150.33,GOONDIWINDI AP,2011,26.5
041521,-28.52,150.33,GOONDIWINDI AP,2012,27.2
048027,-31.49,145.83,COBAR MO,1910,25.1
048027,-31.49,145.83,COBAR MO,1911,24.3
048027,-31.49,145.83,COBAR MO,1912,25.9
048027,-31.49,145.83,COBAR MO,1913,25.5
048027,-31.49,145.83,COBAR MO,1914,27.5
048027,-31.49,145.83,COBAR MO,1915,26.2
048027,-31.49,145.83,COBAR MO,1916,24.7
048027,-31.49,145.83,COBAR MO,1917,24.3
048027,-31.49,145.83,COBAR MO,1918,25.4
048027,-31.49,145.83,COBAR MO,1919,26.9
048027,-31.49,145.83,COBAR MO,1920,24.7
048027,-31.49,145.83,COBAR MO,1921,25.4
048027,-31.49,145.83,COBAR MO,1922,26.5
048027,-31.49,145.83,COBAR MO,1923,26.4
048027,-31.49,145.83,COBAR MO,1924,24.9
048027,-31.49,145.83,COBAR MO,1925,24.5
048027,-31.49,145.83,COBAR MO,1926,25.6
048027,-31.49,145.83,COBAR MO,1927,25.1
048027,-31.49,145.83,COBAR MO,1928,25.7
048027,-31.49,145.83,COBAR MO,1929,25.4
048027,-31.49,145.83,COBAR MO,1930,25.2
048027,-31.49,145.83,COBAR MO,1931,24.5
048027,-31.49,145.83,COBAR MO,1932,25.1
048027,-31.49,145.83,COBAR MO,1933,24.6
048027,-31.49,145.83,COBAR MO,1934,25.0
048027,-31.49,145.83,COBAR MO,1935,25.1
048027,-31.49,145.83,COBAR MO,1936,24.6
048027,-31.49,145.83,COBAR MO,1937,25.8
048027,-31.49,145.83,COBAR MO,1938,26.9
048027,-31.49,145.83,COBAR MO,1939,25.0
048027,-31.49,145.83,COBAR MO,1940,26.6
048027,-31.49,145.83,COBAR MO,1941,25.0
048027,-31.49,145.83,COBAR MO,1942,24.6
048027,-31.49,145.83,COBAR MO,1943,24.6
048027,-31.49,145.83,COBAR MO,1944,25.6
048027,-31.49,145.83,COBAR MO,1945,25.3
048027,-31.49,145.83,COBAR MO,1946,25.3
048027,-31.49,145.83,COBAR MO,1947,24.4
048027,-31.49,145.83,COBAR MO,1948,24.8
048027,-31.49,145.83,COBAR MO,1949,24.5
048027,-31.49,145.83,COBAR MO,1950,24.1
048027,-31.49,145.83,COBAR MO,1951,24.9
048027,-31.49,145.83,COBAR MO,1952,24.2
048027,-31.49,145.83,COBAR MO,1953,24.8
048027,-31.49,145.83,COBAR MO,1954,24.8
048027,-31.49,145.83,COBAR MO,1955,24.1
048027,-31.49,145.83,COBAR MO,1956,23.1
048027,-31.49,145.83,COBAR MO,1957,26.8
048027,-31.49,145.83,COBAR MO,1958,25.4
048027,-31.49,145.83,COBAR MO,1959,25.1
048027,-31.49,145.83,COBAR MO,1960,24.2
048027,-31.49,145.83,COBAR MO,1961,25.3
048027,-31.49,145.83,COBAR MO,1962,24.6
048027,-31.49,145.83,COBAR MO,1963,24.3
048027,-31.49,145.83,COBAR MO,1964,24.7
048027,-31.49,145.83,COBAR MO,1965,26.1
048027,-31.49,145.83,COBAR MO,1966,24.4
048027,-31.49,145.83,COBAR MO,1967,25.5
048027,-31.49,145.83,COBAR MO,1968,24.5
048027,-31.49,145.83,COBAR MO,1969,24.8
048027,-31.49,145.83,COBAR MO,1970,24.5
048027,-31.49,145.83,COBAR MO,1971,24.2
048027,-31.49,145.83,COBAR MO,1972,25.4
048027,-31.49,145.83,COBAR MO,1973,24.7
048027,-31.49,145.83,COBAR MO,1974,24.1
048027,-31.49,145.83,COBAR MO,1975,25.9
048027,-31.49,145.83,COBAR MO,1976,24.5
048027,-31.49,145.83,COBAR MO,1977,26.1
048027,-31.49,145.83,COBAR MO,1978,24.2
048027,-31.49,145.83,COBAR MO,1979,25.7
048027,-31.49,145.83,COBAR MO,1980,26.1
048027,-31.49,145.83,COBAR MO,1981,25.0
048027,-31.49,145.83,COBAR MO,1982,26.0
048027,-31.49,145.83,COBAR MO,1983,24.3
048027,-31.49,145.83,COBAR MO,1984,23.8
048027,-31.49,145.83,COBAR MO,1985,24.8
048027,-31.49,145.83,COBAR MO,1986,25.0
048027,-31.49,145.83,COBAR MO,1987,24.9
048027,-31.49,145.83,COBAR MO,1988,25.1
048027,-31.49,145.83,COBAR MO,1989,24.5
048027,-31.49,145.83,COBAR MO,1990,24.8
048027,-31.49,145.83,COBAR MO,1991,26.0
048027,-31.49,145.83,COBAR MO,1992,23.7
048027,-31.49,145.83,COBAR MO,1993,25.2
048027,-31.49,145.83,COBAR MO,1994,25.5
048027,-31.49,145.83,COBAR MO,1995,24.9
048027,-31.49,145.83,COBAR MO,1996,25.1
048027,-31.49,145.83,COBAR MO,1997,25.9
048027,-31.49,145.83,COBAR MO,1998,24.9
048027,-31.49,145.83,COBAR MO,1999,25.3
048027,-31.49,145.83,COBAR MO,2000,24.8
048027,-31.49,145.83,COBAR MO,2001,26.2
048027,-31.49,145.83,COBAR MO,2002,26.8
048027,-31.49,145.83,COBAR MO,2003,25.9
048027,-31.49,145.83,COBAR MO,2004,26.6
048027,-31.49,145.83,COBAR MO,2005,26.8
048027,-31.49,145.83,COBAR MO,2006,26.6
048027,-31.49,145.83,COBAR MO,2007,26.4
048027,-31.49,145.83,COBAR MO,2008,25.4
048027,-31.49,145.83,COBAR MO,2009,26.4
048027,-31.49,145.83,COBAR MO,2010,24.3
048027,-31.49,145.83,COBAR MO,2011,25.6
048027,-31.49,145.83,COBAR MO,2012,25.6
016001,-31.16,136.81,WOOMERA AERODROME,1950,25.4
016001,-31.16,136.81,WOOMERA AERODROME,1951,26.1
016001,-31.16,136.81,WOOMERA AERODROME,1952,24.8
016001,-31.16,136.81,WOOMERA AERODROME,1953,25.8
016001,-31.16,136.81,WOOMERA AERODROME,1954,25.1
016001,-31.16,136.81,WOOMERA AERODROME,1955,24.5
016001,-31.16,136.81,WOOMERA AERODROME,1956,24.2
016001,-31.16,136.81,WOOMERA AERODROME,1957,26.1
016001,-31.16,136.81,WOOMERA AERODROME,1958,24.4
016001,-31.16,136.81,WOOMERA AERODROME,1959,25.9
016001,-31.16,136.81,WOOMERA AERODROME,1960,24.6
016001,-31.16,136.81,WOOMERA AERODROME,1961,25.9
016001,-31.16,136.81,WOOMERA AERODROME,1962,25.5
016001,-31.16,136.81,WOOMERA AERODROME,1963,25.4
016001,-31.16,136.81,WOOMERA AERODROME,1964,25.0
016001,-31.16,136.81,WOOMERA AERODROME,1965,26.4
016001,-31.16,136.81,WOOMERA AERODROME,1966,24.8
016001,-31.16,136.81,WOOMERA AERODROME,1967,25.9
016001,-31.16,136.81,WOOMERA AERODROME,1968,25.1
016001,-31.16,136.81,WOOMERA AERODROME,1969,25.2
016001,-31.16,136.81,WOOMERA AERODROME,1970,25.3
016001,-31.16,136.81,WOOMERA AERODROME,1971,25.1
016001,-31.16,136.81,WOOMERA AERODROME,1972,26.0
016001,-31.16,136.81,WOOMERA AERODROME,1973,25.5
016001,-31.16,136.81,WOOMERA AERODROME,1974,24.6
016001,-31.16,136.81,WOOMERA AERODROME,1975,25.8
016001,-31.16,136.81,WOOMERA AERODROME,1976,25.1
016001,-31.16,136.81,WOOMERA AERODROME,1977,26.6
016001,-31.16,136.81,WOOMERA AERODROME,1978,25.0
016001,-31.16,136.81,WOOMERA AERODROME,1979,25.9
016001,-31.16,136.81,WOOMERA AERODROME,1980,26.8
016001,-31.16,136.81,WOOMERA AERODROME,1981,26.2
016001,-31.16,136.81,WOOMERA AERODROME,1982,26.3
016001,-31.16,136.81,WOOMERA AERODROME,1983,26.1
016001,-31.16,136.81,WOOMERA AERODROME,1984,25.0
016001,-31.16,136.81,WOOMERA AERODROME,1985,25.5
016001,-31.16,136.81,WOOMERA AERODROME,1986,25.2
016001,-31.16,136.81,WOOMERA AERODROME,1987,25.4
016001,-31.16,136.81,WOOMERA AERODROME,1988,26.1
016001,-31.16,136.81,WOOMERA AERODROME,1989,24.7
016001,-31.16,136.81,WOOMERA AERODROME,1990,26.2
016001,-31.16,136.81,WOOMERA AERODROME,1991,26.9
016001,-31.16,136.81,WOOMERA AERODROME,1992,24.6
016001,-31.16,136.81,WOOMERA AERODROME,1993,26.1
016001,-31.16,136.81,WOOMERA AERODROME,1994,26.6
016001,-31.16,136.81,WOOMERA AERODROME,1995,25.6
016001,-31.16,136.81,WOOMERA AERODROME,1996,26.0
016001,-31.16,136.81,WOOMERA AERODROME,1997,25.9
016001,-31.16,136.81,WOOMERA AERODROME,1998,25.4
016001,-31.16,136.81,WOOMERA AERODROME,1999,26.2
016001,-31.16,136.81,WOOMERA AERODROME,2000,26.2
016001,-31.16,136.81,WOOMERA AERODROME,2001,25.8
016001,-31.16,136.81,WOOMERA AERODROME,2002,26.8
016001,-31.16,136.81,WOOMERA AERODROME,2003,26.5
016001,-31.16,136.81,WOOMERA AERODROME,2004,26.5
016001,-31.16,136.81,WOOMERA AERODROME,2005,27.0
016001,-31.16,136.81,WOOMERA AERODROME,2006,26.8
016001,-31.16,136.81,WOOMERA AERODROME,2007,27.1
016001,-31.16,136.81,WOOMERA AERODROME,2008,26.1
016001,-31.16,136.81,WOOMERA AERODROME,2009,27.0
016001,-31.16,136.81,WOOMERA AERODROME,2010,25.5
016001,-31.16,136.81,WOOMERA AERODROME,2011,26.3
016001,-31.16,136.81,WOOMERA AERODROME,2012,26.5
029063,-17.69,141.07,NORMANTON AIRPORT,1910,33.7
029063,-17.69,141.07,NORMANTON AIRPORT,1911,33.0
029063,-17.69,141.07,NORMANTON AIRPORT,1912,33.6
029063,-17.69,141.07,NORMANTON AIRPORT,1913,32.7
029063,-17.69,141.07,NORMANTON AIRPORT,1914,33.6
029063,-17.69,141.07,NORMANTON AIRPORT,1915,35.2
029063,-17.69,141.07,NORMANTON AIRPORT,1916,33.3
029063,-17.69,141.07,NORMANTON AIRPORT,1917,32.4
029063,-17.69,141.07,NORMANTON AIRPORT,1918,32.9
029063,-17.69,141.07,NORMANTON AIRPORT,1919,32.8
029063,-17.69,141.07,NORMANTON AIRPORT,1920,32.9
029063,-17.69,141.07,NORMANTON AIRPORT,1921,32.6
029063,-17.69,141.07,NORMANTON AIRPORT,1922,32.6
029063,-17.69,141.07,NORMANTON AIRPORT,1923,32.9
029063,-17.69,141.07,NORMANTON AIRPORT,1924,33.2
029063,-17.69,141.07,NORMANTON AIRPORT,1925,32.7
029063,-17.69,141.07,NORMANTON AIRPORT,1926,34.6
029063,-17.69,141.07,NORMANTON AIRPORT,1927,33.6
029063,-17.69,141.07,NORMANTON AIRPORT,1928,34.1
029063,-17.69,141.07,NORMANTON AIRPORT,1929,33.1
029063,-17.69,141.07,NORMANTON AIRPORT,1930,33.2
029063,-17.69,141.07,NORMANTON AIRPORT,1931,34.5
029063,-17.69,141.07,NORMANTON AIRPORT,1932,33.7
029063,-17.69,141.07,NORMANTON AIRPORT,1933,33.6
029063,-17.69,141.07,NORMANTON AIRPORT,1934,33.7
029063,-17.69,141.07,NORMANTON AIRPORT,1935,34.0
029063,-17.69,141.07,NORMANTON AIRPORT,1936,33.1
029063,-17.69,141.07,NORMANTON AIRPORT,1937,33.5
029063,-17.69,141.07,NORMANTON AIRPORT,1938,34.0
029063,-17.69,141.07,NORMANTON AIRPORT,1939,32.2
029063,-17.69,141.07,NORMANTON AIRPORT,1940,32.8
029063,-17.69,141.07,NORMANTON AIRPORT,1941,32.2
029063,-17.69,141.07,NORMANTON AIRPORT,1942,34.1
029063,-17.69,141.07,NORMANTON AIRPORT,1943,33.4
029063,-17.69,141.07,NORMANTON AIRPORT,1944,32.7
029063,-17.69,141.07,NORMANTON AIRPORT,1945,33.5
029063,-17.69,141.07,NORMANTON AIRPORT,1946,33.4
029063,-17.69,141.07,NORMANTON AIRPORT,1947,32.9
029063,-17.69,141.07,NORMANTON AIRPORT,1948,33.3
029063,-17.69,141.07,NORMANTON AIRPORT,1949,32.5
029063,-17.69,141.07,NORMANTON AIRPORT,1950,31.9
029063,-17.69,141.07,NORMANTON AIRPORT,1951,32.7
029063,-17.69,141.07,NORMANTON AIRPORT,1952,34.3
029063,-17.69,141.07,NORMANTON AIRPORT,1953,33.4
029063,-17.69,141.07,NORMANTON AIRPORT,1954,32.7
029063,-17.69,141.07,NORMANTON AIRPORT,1955,33.4
029063,-17.69,141.07,NORMANTON AIRPORT,1956,32.2
029063,-17.69,141.07,NORMANTON AIRPORT,1957,33.2
029063,-17.69,141.07,NORMANTON AIRPORT,1958,33.7
029063,-17.69,141.07,NORMANTON AIRPORT,1959,33.2
029063,-17.69,141.07,NORMANTON AIRPORT,1960,33.1
029063,-17.69,141.07,NORMANTON AIRPORT,1961,33.6
029063,-17.69,141.07,NORMANTON AIRPORT,1962,33.6
029063,-17.69,141.07,NORMANTON AIRPORT,1963,33.1
029063,-17.69,141.07,NORMANTON AIRPORT,1964,33.3
029063,-17.69,141.07,NORMANTON AIRPORT,1965,33.2
029063,-17.69,141.07,NORMANTON AIRPORT,1966,33.4
029063,-17.69,141.07,NORMANTON AIRPORT,1967,33.2
029063,-17.69,141.07,NORMANTON AIRPORT,1968,33.4
029063,-17.69,141.07,NORMANTON AIRPORT,1969,33.5
029063,-17.69,141.07,NORMANTON AIRPORT,1970,33.6
029063,-17.69,141.07,NORMANTON AIRPORT,1971,33.4
029063,-17.69,141.07,NORMANTON AIRPORT,1972,32.5
029063,-17.69,141.07,NORMANTON AIRPORT,1973,33.5
029063,-17.69,141.07,NORMANTON AIRPORT,1974,32.1
029063,-17.69,141.07,NORMANTON AIRPORT,1975,32.4
029063,-17.69,141.07,NORMANTON AIRPORT,1976,32.4
029063,-17.69,141.07,NORMANTON AIRPORT,1977,32.4
029063,-17.69,141.07,NORMANTON AIRPORT,1978,33.6
029063,-17.69,141.07,NORMANTON AIRPORT,1979,32.7
029063,-17.69,141.07,NORMANTON AIRPORT,1980,33.7
029063,-17.69,141.07,NORMANTON AIRPORT,1981,32.9
029063,-17.69,141.07,NORMANTON AIRPORT,1982,33.1
029063,-17.69,141.07,NORMANTON AIRPORT,1983,33.6
029063,-17.69,141.07,NORMANTON AIRPORT,1984,32.8
029063,-17.69,141.07,NORMANTON AIRPORT,1985,33.2
029063,-17.69,141.07,NORMANTON AIRPORT,1986,34.0
029063,-17.69,141.07,NORMANTON AIRPORT,1987,33.6
029063,-17.69,141.07,NORMANTON AIRPORT,1988,34.5
029063,-17.69,141.07,NORMANTON AIRPORT,1989,33.1
029063,-17.69,141.07,NORMANTON AIRPORT,1990,33.6
029063,-17.69,141.07,NORMANTON AIRPORT,1991,33.1
029063,-17.69,141.07,NORMANTON AIRPORT,1992,34.0
029063,-17.69,141.07,NORMANTON AIRPORT,1993,33.3
029063,-17.69,141.07,NORMANTON AIRPORT,1994,33.5
029063,-17.69,141.07,NORMANTON AIRPORT,1995,33.7
029063,-17.69,141.07,NORMANTON AIRPORT,1996,33.8
029063,-17.69,141.07,NORMANTON AIRPORT,1997,33.0
029063,-17.69,141.07,NORMANTON AIRPORT,1998,33.6
029063,-17.69,141.07,NORMANTON AIRPORT,1999,33.0
029063,-17.69,141.07,NORMANTON AIRPORT,2000,32.7
029063,-17.69,141.07,NORMANTON AIRPORT,2001,33.9
029063,-17.69,141.07,NORMANTON AIRPORT,2002,34.0
029063,-17.69,141.07,NORMANTON AIRPORT,2003,34.2
029063,-17.69,141.07,NORMANTON AIRPORT,2004,33.6
029063,-17.69,141.07,NORMANTON AIRPORT,2005,99999.9
029063,-17.69,141.07,NORMANTON AIRPORT,2006,33.1
029063,-17.69,141.07,NORMANTON AIRPORT,2007,99999.9
029063,-17.69,141.07,NORMANTON AIRPORT,2008,99999.9
029063,-17.69,141.07,NORMANTON AIRPORT,2009,33.5
029063,-17.69,141.07,NORMANTON AIRPORT,2010,33.2
029063,-17.69,141.07,NORMANTON AIRPORT,2011,32.3
029063,-17.69,141.07,NORMANTON AIRPORT,2012,33.1
063005,-33.43,149.56,BATHURST AGRI,1910,19.9
063005,-33.43,149.56,BATHURST AGRI,1911,18.9
063005,-33.43,149.56,BATHURST AGRI,1912,20.1
063005,-33.43,149.56,BATHURST AGRI,1913,19.9
063005,-33.43,149.56,BATHURST AGRI,1914,21.3
063005,-33.43,149.56,BATHURST AGRI,1915,20.5
063005,-33.43,149.56,BATHURST AGRI,1916,19.1
063005,-33.43,149.56,BATHURST AGRI,1917,17.8
063005,-33.43,149.56,BATHURST AGRI,1918,20.4
063005,-33.43,149.56,BATHURST AGRI,1919,21.9
063005,-33.43,149.56,BATHURST AGRI,1920,19.8
063005,-33.43,149.56,BATHURST AGRI,1921,20.1
063005,-33.43,149.56,BATHURST AGRI,1922,20.6
063005,-33.43,149.56,BATHURST AGRI,1923,20.4
063005,-33.43,149.56,BATHURST AGRI,1924,19.4
063005,-33.43,149.56,BATHURST AGRI,1925,19.2
063005,-33.43,149.56,BATHURST AGRI,1926,19.6
063005,-33.43,149.56,BATHURST AGRI,1927,19.3
063005,-33.43,149.56,BATHURST AGRI,1928,19.9
063005,-33.43,149.56,BATHURST AGRI,1929,19.8
063005,-33.43,149.56,BATHURST AGRI,1930,19.8
063005,-33.43,149.56,BATHURST AGRI,1931,18.9
063005,-33.43,149.56,BATHURST AGRI,1932,19.7
063005,-33.43,149.56,BATHURST AGRI,1933,20.0
063005,-33.43,149.56,BATHURST AGRI,1934,19.7
063005,-33.43,149.56,BATHURST AGRI,1935,19.3
063005,-33.43,149.56,BATHURST AGRI,1936,19.7
063005,-33.43,149.56,BATHURST AGRI,1937,20.1
063005,-33.43,149.56,BATHURST AGRI,1938,21.1
063005,-33.43,149.56,BATHURST AGRI,1939,20.2
063005,-33.43,149.56,BATHURST AGRI,1940,21.0
063005,-33.43,149.56,BATHURST AGRI,1941,19.5
063005,-33.43,149.56,BATHURST AGRI,1942,19.9
063005,-33.43,149.56,BATHURST AGRI,1943,18.7
063005,-33.43,149.56,BATHURST AGRI,1944,19.5
063005,-33.43,149.56,BATHURST AGRI,1945,20.1
063005,-33.43,149.56,BATHURST AGRI,1946,20.2
063005,-33.43,149.56,BATHURST AGRI,1947,20.5
063005,-33.43,149.56,BATHURST AGRI,1948,20.2
063005,-33.43,149.56,BATHURST AGRI,1949,19.8
063005,-33.43,149.56,BATHURST AGRI,1950,20.5
063005,-33.43,149.56,BATHURST AGRI,1951,20.0
063005,-33.43,149.56,BATHURST AGRI,1952,19.5
063005,-33.43,149.56,BATHURST AGRI,1953,19.9
063005,-33.43,149.56,BATHURST AGRI,1954,20.0
063005,-33.43,149.56,BATHURST AGRI,1955,19.4
063005,-33.43,149.56,BATHURST AGRI,1956,18.6
063005,-33.43,149.56,BATHURST AGRI,1957,20.5
063005,-33.43,149.56,BATHURST AGRI,1958,19.7
063005,-33.43,149.56,BATHURST AGRI,1959,20.5
063005,-33.43,149.56,BATHURST AGRI,1960,19.2
063005,-33.43,149.56,BATHURST AGRI,1961,20.5
063005,-33.43,149.56,BATHURST AGRI,1962,19.8
063005,-33.43,149.56,BATHURST AGRI,1963,19.6
063005,-33.43,149.56,BATHURST AGRI,1964,19.4
063005,-33.43,149.56,BATHURST AGRI,1965,20.9
063005,-33.43,149.56,BATHURST AGRI,1966,19.3
063005,-33.43,149.56,BATHURST AGRI,1967,20.3
