station_number,lat,long,station_name,year,rainfall
029004,-17.74,139.55,BURKETOWN POST OFFICE,1932,499.1
029004,-17.74,139.55,BURKETOWN POST OFFICE,1933,506.5
029004,-17.74,139.55,BURKETOWN POST OFFICE,1934,278.3
029004,-17.74,139.55,BURKETOWN POST OFFICE,1935,700.9
029004,-17.74,139.55,BURKETOWN POST OFFICE,1936,758.7
029004,-17.74,139.55,BURKETOWN POST OFFICE,1937,361.8
029004,-17.74,139.55,BURKETOWN POST OFFICE,1938,527.1
029004,-17.74,139.55,BURKETOWN POST OFFICE,1939,1163.0
029004,-17.74,139.55,BURKETOWN POST OFFICE,1940,915.5
029004,-17.74,139.55,BURKETOWN POST OFFICE,1941,717.6
029004,-17.74,139.55,BURKETOWN POST OFFICE,1942,523.7
029004,-17.74,139.55,BURKETOWN POST OFFICE,1943,402.6
029004,-17.74,139.55,BURKETOWN POST OFFICE,1944,832.2
029004,-17.74,139.55,BURKETOWN POST OFFICE,1945,682.4
029004,-17.74,139.55,BURKETOWN POST OFFICE,1946,869.9
029004,-17.74,139.55,BURKETOWN POST OFFICE,1947,1295.4
029004,-17.74,139.55,BURKETOWN POST OFFICE,1948,588.6
029004,-17.74,139.55,BURKETOWN POST OFFICE,1949,785.8
029004,-17.74,139.55,BURKETOWN POST OFFICE,1950,1715.4
029004,-17.74,139.55,BURKETOWN POST OFFICE,1951,582.9
029004,-17.74,139.55,BURKETOWN POST OFFICE,1952,387.3
029004,-17.74,139.55,BURKETOWN POST OFFICE,1953,1073.7
029004,-17.74,139.55,BURKETOWN POST OFFICE,1954,1039.3
029004,-17.74,139.55,BURKETOWN POST OFFICE,1955,1246.8
029004,-17.74,139.55,BURKETOWN POST OFFICE,1956,1645.0
029004,-17.74,139.55,BURKETOWN POST OFFICE,1957,723.8
029004,-17.74,139.55,BURKETOWN POST OFFICE,1958,755.6
029004,-17.74,139.55,BURKETOWN POST OFFICE,1959,699.9
029004,-17.74,139.55,BURKETOWN POST OFFICE,1960,530.5
029004,-17.74,139.55,BURKETOWN POST OFFICE,1961,264.3
029004,-17.74,139.55,BURKETOWN POST OFFICE,1962,445.6
029004,-17.74,139.55,BURKETOWN POST OFFICE,1963,407.1
029004,-17.74,139.55,BURKETOWN POST OFFICE,1964,923.3
029004,-17.74,139.55,BURKETOWN POST OFFICE,1965,736.6
029004,-17.74,139.55,BURKETOWN POST OFFICE,1966,390.6
029004,-17.74,139.55,BURKETOWN POST OFFICE,1967,784.0
029004,-17.74,139.55,BURKETOWN POST OFFICE,1968,1051.0
029004,-17.74,139.55,BURKETOWN POST OFFICE,1969,434.8
029004,-17.74,139.55,BURKETOWN POST OFFICE,1970,807.1
029004,-17.74,139.55,BURKETOWN POST OFFICE,1971,921.0
029004,-17.74,139.55,BURKETOWN POST OFFICE,1972,682.2
029004,-17.74,139.55,BURKETOWN POST OFFICE,1973,1543.8
029004,-17.74,139.55,BURKETOWN POST OFFICE,1974,1596.7
029004,-17.74,139.55,BURKETOWN POST OFFICE,1975,1005.0
029004,-17.74,139.55,BURKETOWN POST OFFICE,1976,1442.3
029004,-17.74,139.55,BURKETOWN POST OFFICE,1977,1151.9
029004,-17.74,139.55,BURKETOWN POST OFFICE,1978,472.1
029004,-17.74,139.55,BURKETOWN POST OFFICE,1979,864.0
029004,-17.74,139.55,BURKETOWN POST OFFICE,1980,407.2
029004,-17.74,139.55,BURKETOWN POST OFFICE,1981,822.6
029004,-17.74,139.55,BURKETOWN POST OFFICE,1982,551.4
029004,-17.74,139.55,BURKETOWN POST OFFICE,1983,727.6
029004,-17.74,139.55,BURKETOWN POST OFFICE,1984,1188.0
029004,-17.74,139.55,BURKETOWN POST OFFICE,1985,532.2
029004,-17.74,139.55,BURKETOWN POST OFFICE,1986,554.2
029004,-17.74,139.55,BURKETOWN POST OFFICE,1987,583.0
029004,-17.74,139.55,BURKETOWN POST OFFICE,1988,495.4
029004,-17.74,139.55,BURKETOWN POST OFFICE,1989,726.6
029004,-17.74,139.55,BURKETOWN POST OFFICE,1990,352.4
029004,-17.74,139.55,BURKETOWN POST OFFICE,1991,874.2
029004,-17.74,139.55,BURKETOWN POST OFFICE,1992,504.0
029004,-17.74,139.55,BURKETOWN POST OFFICE,1993,1199.2
029004,-17.74,139.55,BURKETOWN POST OFFICE,1994,99999.9
029004,-17.74,139.55,BURKETOWN POST OFFICE,1995,642.0
029004,-17.74,139.55,BURKETOWN POST OFFICE,1996,775.0
029004,-17.74,139.55,BURKETOWN POST OFFICE,1997,617.5
029004,-17.74,139.55,BURKETOWN POST OFFICE,1998,2026.6
029004,-17.74,139.55,BURKETOWN POST OFFICE,1999,850.1
029004,-17.74,139.55,BURKETOWN POST OFFICE,2000,1980.8
029004,-17.74,139.55,BURKETOWN POST OFFICE,2001,518.5
029004,-17.74,139.55,BURKETOWN POST OFFICE,2002,629.2
029004,-17.74,139.55,BURKETOWN POST OFFICE,2003,565.8
029004,-17.74,139.55,BURKETOWN POST OFFICE,2004,792.3
029004,-17.74,139.55,BURKETOWN POST OFFICE,2005,552.4
029004,-17.74,139.55,BURKETOWN POST OFFICE,2006,1301.4
029004,-17.74,139.55,BURKETOWN POST OFFICE,2007,690.3
029004,-17.74,139.55,BURKETOWN POST OFFICE,2008,659.2
029004,-17.74,139.55,BURKETOWN POST OFFICE,2009,1159.4
029004,-17.74,139.55,BURKETOWN POST OFFICE,2010,1840.5
029004,-17.74,139.55,BURKETOWN POST OFFICE,2011,1586.2
029004,-17.74,139.55,BURKETOWN POST OFFICE,2012,740.2
029004,-17.74,139.55,BURKETOWN POST OFFICE,2013,616.7
029004,-17.74,139.55,BURKETOWN POST OFFICE,2014,1002.4
029004,-17.74,139.55,BURKETOWN POST OFFICE,2015,761.1
029004,-17.74,139.55,BURKETOWN POST OFFICE,2016,702.2
029004,-17.74,139.55,BURKETOWN POST OFFICE,2017,1074.0
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1897,607.4
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1898,643.1
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1899,729.1
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1900,681.5
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1901,658.3
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1902,515.0
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1903,895.6
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1904,710.1
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1905,687.9
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1906,711.1
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1907,624.8
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1908,827.3
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1909,727.4
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1910,788.6
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1911,470.4
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1912,641.3
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1913,705.3
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1914,761.9
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1915,463.2
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1916,994.9
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1917,876.2
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1918,446.0
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1919,542.0
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1920,673.3
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1921,1075.6
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1922,518.4
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1923,468.9
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1924,992.4
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1925,745.5
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1926,357.3
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1927,1137.0
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1928,845.5
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1929,1158.0
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1930,932.5
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1931,855.9
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1932,480.4
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1933,867.1
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1934,931.1
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1935,793.0
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1936,542.6
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1937,888.9
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1938,701.6
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1939,937.6
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1940,860.4
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1941,651.3
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1942,1006.3
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1943,827.5
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1944,541.3
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1945,853.0
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1946,820.3
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1947,1410.4
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1948,738.2
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1949,883.3
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1950,1225.6
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1951,626.0
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1952,704.4
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1953,792.7
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1954,1100.0
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1955,999.0
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1956,1169.2
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1957,396.0
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1958,857.4
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1959,1015.6
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1960,618.4
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1961,1002.9
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1962,815.2
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1963,930.0
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1964,1024.1
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1965,642.4
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1966,860.1
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1967,914.6
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1968,913.0
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1969,720.8
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1970,924.5
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1971,961.9
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1972,960.7
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1973,859.2
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1974,1300.1
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1975,1014.4
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1976,910.3
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1977,629.8
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1978,957.9
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1979,784.8
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1980,687.1
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1981,1065.6
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1982,745.5
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1983,1137.2
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1984,709.2
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1985,842.8
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1986,657.2
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1987,746.8
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1988,1059.5
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1989,1105.2
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1990,897.4
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1991,846.6
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1992,846.2
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1993,560.4
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1994,489.2
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1995,866.6
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1996,981.0
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1997,729.2
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1998,682.0
040094,-27.81,152.67,HARRISVILLE POST OFFICE,1999,1036.8
040094,-27.81,152.67,HARRISVILLE POST OFFICE,2000,418.4
040094,-27.81,152.67,HARRISVILLE POST OFFICE,2001,677.4
040094,-27.81,152.67,HARRISVILLE POST OFFICE,2002,604.0
040094,-27.81,152.67,HARRISVILLE POST OFFICE,2003,561.3
040094,-27.81,152.67,HARRISVILLE POST OFFICE,2004,921.6
040094,-27.81,152.67,HARRISVILLE POST OFFICE,2005,673.4
040094,-27.81,152.67,HARRISVILLE POST OFFICE,2006,715.8
040094,-27.81,152.67,HARRISVILLE POST OFFICE,2007,622.2
040094,-27.81,152.67,HARRISVILLE POST OFFICE,2008,992.9
040094,-27.81,152.67,HARRISVILLE POST OFFICE,2009,748.9
040094,-27.81,152.67,HARRISVILLE POST OFFICE,2010,1082.3
040094,-27.81,152.67,HARRISVILLE POST OFFICE,2011,967.2
040094,-27.81,152.67,HARRISVILLE POST OFFICE,2012,751.6
040094,-27.81,152.67,HARRISVILLE POST OFFICE,2013,926.4
040094,-27.81,152.67,HARRISVILLE POST OFFICE,2014,99999.9
040094,-27.81,152.67,HARRISVILLE POST OFFICE,2015,99999.9
040094,-27.81,152.67,HARRISVILLE POST OFFICE,2016,810.0
040094,-27.81,152.67,HARRISVILLE POST OFFICE,2017,999.9
018073,-32.20,134.13,PUNTABIE,1910,309.7
018073,-32.20,134.13,PUNTABIE,1911,291.3
018073,-32.20,134.13,PUNTABIE,1912,264.1
018073,-32.20,134.13,PUNTABIE,1913,322.9
018073,-32.20,134.13,PUNTABIE,1914,185.4
018073,-32.20,134.13,PUNTABIE,1915,248.5
018073,-32.20,134.13,PUNTABIE,1916,415.2
018073,-32.20,134.13,PUNTABIE,1917,449.2
018073,-32.20,134.13,PUNTABIE,1918,247.9
018073,-32.20,134.13,PUNTABIE,1919,269.2
018073,-32.20,134.13,PUNTABIE,1920,365.4
018073,-32.20,134.13,PUNTABIE,1921,360.4
018073,-32.20,134.13,PUNTABIE,1922,244.9
018073,-32.20,134.13,PUNTABIE,1923,369.0
018073,-32.20,134.13,PUNTABIE,1924,276.0
018073,-32.20,134.13,PUNTABIE,1925,309.0
018073,-32.20,134.13,PUNTABIE,1926,325.9
018073,-32.20,134.13,PUNTABIE,1927,220.4
018073,-32.20,134.13,PUNTABIE,1928,198.5
018073,-32.20,134.13,PUNTABIE,1929,219.6
018073,-32.20,134.13,PUNTABIE,1930,189.6
018073,-32.20,134.13,PUNTABIE,1931,359.6
018073,-32.20,134.13,PUNTABIE,1932,307.2
018073,-32.20,134.13,PUNTABIE,1933,286.8
018073,-32.20,134.13,PUNTABIE,1934,200.4
018073,-32.20,134.13,PUNTABIE,1935,334.9
018073,-32.20,134.13,PUNTABIE,1936,199.4
018073,-32.20,134.13,PUNTABIE,1937,320.6
018073,-32.20,134.13,PUNTABIE,1938,352.9
018073,-32.20,134.13,PUNTABIE,1939,301.4
018073,-32.20,134.13,PUNTABIE,1940,93.0
018073,-32.20,134.13,PUNTABIE,1941,301.5
018073,-32.20,134.13,PUNTABIE,1942,328.4
018073,-32.20,134.13,PUNTABIE,1943,241.1
018073,-32.20,134.13,PUNTABIE,1944,172.6
018073,-32.20,134.13,PUNTABIE,1945,190.7
018073,-32.20,134.13,PUNTABIE,1946,237.2
018073,-32.20,134.13,PUNTABIE,1947,226.0
018073,-32.20,134.13,PUNTABIE,1948,173.9
018073,-32.20,134.13,PUNTABIE,1949,272.5
018073,-32.20,134.13,PUNTABIE,1950,325.7
018073,-32.20,134.13,PUNTABIE,1951,352.4
018073,-32.20,134.13,PUNTABIE,1952,300.8
018073,-32.20,134.13,PUNTABIE,1953,274.7
018073,-32.20,134.13,PUNTABIE,1954,218.0
018073,-32.20,134.13,PUNTABIE,1955,279.8
018073,-32.20,134.13,PUNTABIE,1956,453.6
018073,-32.20,134.13,PUNTABIE,1957,160.8
018073,-32.20,134.13,PUNTABIE,1958,347.1
018073,-32.20,134.13,PUNTABIE,1959,146.8
018073,-32.20,134.13,PUNTABIE,1960,369.2
018073,-32.20,134.13,PUNTABIE,1961,240.1
018073,-32.20,134.13,PUNTABIE,1962,255.2
018073,-32.20,134.13,PUNTABIE,1963,318.0
018073,-32.20,134.13,PUNTABIE,1964,370.7
018073,-32.20,134.13,PUNTABIE,1965,146.5
018073,-32.20,134.13,PUNTABIE,1966,464.2
018073,-32.20,134.13,PUNTABIE,1967,168.1
018073,-32.20,134.13,PUNTABIE,1968,465.3
018073,-32.20,134.13,PUNTABIE,1969,294.4
018073,-32.20,134.13,PUNTABIE,1970,156.8
018073,-32.20,134.13,PUNTABIE,1971,310.0
018073,-32.20,134.13,PUNTABIE,1972,219.4
018073,-32.20,134.13,PUNTABIE,1973,392.2
018073,-32.20,134.13,PUNTABIE,1974,368.7
018073,-32.20,134.13,PUNTABIE,1975,232.8
018073,-32.20,134.13,PUNTABIE,1976,197.2
018073,-32.20,134.13,PUNTABIE,1977,187.6
018073,-32.20,134.13,PUNTABIE,1978,338.8
018073,-32.20,134.13,PUNTABIE,1979,340.4
018073,-32.20,134.13,PUNTABIE,1980,229.6
018073,-32.20,134.13,PUNTABIE,1981,307.6
018073,-32.20,134.13,PUNTABIE,1982,210.8
018073,-32.20,134.13,PUNTABIE,1983,359.8
018073,-32.20,134.13,PUNTABIE,1984,276.0
018073,-32.20,134.13,PUNTABIE,1985,201.2
018073,-32.20,134.13,PUNTABIE,1986,293.2
018073,-32.20,134.13,PUNTABIE,1987,193.2
018073,-32.20,134.13,PUNTABIE,1988,199.7
018073,-32.20,134.13,PUNTABIE,1989,287.2
018073,-32.20,134.13,PUNTABIE,1990,336.8
018073,-32.20,134.13,PUNTABIE,1991,274.0
018073,-32.20,134.13,PUNTABIE,1992,516.2
018073,-32.20,134.13,PUNTABIE,1993,306.8
018073,-32.20,134.13,PUNTABIE,1994,146.0
018073,-32.20,134.13,PUNTABIE,1995,246.2
018073,-32.20,134.13,PUNTABIE,1996,250.8
018073,-32.20,134.13,PUNTABIE,1997,356.2
018073,-32.20,134.13,PUNTABIE,1998,280.4
018073,-32.20,134.13,PUNTABIE,1999,99999.9
018073,-32.20,134.13,PUNTABIE,2000,332.8
018073,-32.20,134.13,PUNTABIE,2001,368.4
018073,-32.20,134.13,PUNTABIE,2002,207.2
018073,-32.20,134.13,PUNTABIE,2003,251.8
018073,-32.20,134.13,PUNTABIE,2004,282.8
018073,-32.20,134.13,PUNTABIE,2005,331.4
026025,-37.38,140.84,PENOLA POST OFFICE,1863,1040.1
026025,-37.38,140.84,PENOLA POST OFFICE,1864,601.5
026025,-37.38,140.84,PENOLA POST OFFICE,1865,661.6
026025,-37.38,140.84,PENOLA POST OFFICE,1866,686.7
026025,-37.38,140.84,PENOLA POST OFFICE,1867,758.7
026025,-37.38,140.84,PENOLA POST OFFICE,1868,691.7
026025,-37.38,140.84,PENOLA POST OFFICE,1869,637.1
026025,-37.38,140.84,PENOLA POST OFFICE,1870,980.0
026025,-37.38,140.84,PENOLA POST OFFICE,1871,646.0
026025,-37.38,140.84,PENOLA POST OFFICE,1872,748.6
026025,-37.38,140.84,PENOLA POST OFFICE,1873,668.3
026025,-37.38,140.84,PENOLA POST OFFICE,1874,647.1
026025,-37.38,140.84,PENOLA POST OFFICE,1875,857.8
026025,-37.38,140.84,PENOLA POST OFFICE,1876,631.0
026025,-37.38,140.84,PENOLA POST OFFICE,1877,477.6
026025,-37.38,140.84,PENOLA POST OFFICE,1878,568.7
026025,-37.38,140.84,PENOLA POST OFFICE,1879,600.3
026025,-37.38,140.84,PENOLA POST OFFICE,1880,672.2
026025,-37.38,140.84,PENOLA POST OFFICE,1881,611.9
026025,-37.38,140.84,PENOLA POST OFFICE,1882,574.2
026025,-37.38,140.84,PENOLA POST OFFICE,1883,766.8
026025,-37.38,140.84,PENOLA POST OFFICE,1884,721.8
026025,-37.38,140.84,PENOLA POST OFFICE,1885,707.6
026025,-37.38,140.84,PENOLA POST OFFICE,1886,640.7
026025,-37.38,140.84,PENOLA POST OFFICE,1887,686.4
026025,-37.38,140.84,PENOLA POST OFFICE,1888,537.2
026025,-37.38,140.84,PENOLA POST OFFICE,1889,793.5
026025,-37.38,140.84,PENOLA POST OFFICE,1890,666.3
026025,-37.38,140.84,PENOLA POST OFFICE,1891,531.2
026025,-37.38,140.84,PENOLA POST OFFICE,1892,578.5
026025,-37.38,140.84,PENOLA POST OFFICE,1893,769.2
026025,-37.38,140.84,PENOLA POST OFFICE,1894,748.1
026025,-37.38,140.84,PENOLA POST OFFICE,1895,745.0
026025,-37.38,140.84,PENOLA POST OFFICE,1896,578.1
026025,-37.38,140.84,PENOLA POST OFFICE,1897,549.4
026025,-37.38,140.84,PENOLA POST OFFICE,1898,640.6
026025,-37.38,140.84,PENOLA POST OFFICE,1899,521.3
026025,-37.38,140.84,PENOLA POST OFFICE,1900,649.7
026025,-37.38,140.84,PENOLA POST OFFICE,1901,633.6
026025,-37.38,140.84,PENOLA POST OFFICE,1902,575.4
026025,-37.38,140.84,PENOLA POST OFFICE,1903,727.1
026025,-37.38,140.84,PENOLA POST OFFICE,1904,566.0
026025,-37.38,140.84,PENOLA POST OFFICE,1905,598.5
026025,-37.38,140.84,PENOLA POST OFFICE,1906,776.9
026025,-37.38,140.84,PENOLA POST OFFICE,1907,640.7
026025,-37.38,140.84,PENOLA POST OFFICE,1908,638.5
026025,-37.38,140.84,PENOLA POST OFFICE,1909,780.8
026025,-37.38,140.84,PENOLA POST OFFICE,1910,855.9
026025,-37.38,140.84,PENOLA POST OFFICE,1911,613.9
026025,-37.38,140.84,PENOLA POST OFFICE,1912,651.7
026025,-37.38,140.84,PENOLA POST OFFICE,1913,492.0
026025,-37.38,140.84,PENOLA POST OFFICE,1914,352.6
026025,-37.38,140.84,PENOLA POST OFFICE,1915,683.8
026025,-37.38,140.84,PENOLA POST OFFICE,1916,729.6
026025,-37.38,140.84,PENOLA POST OFFICE,1917,833.8
026025,-37.38,140.84,PENOLA POST OFFICE,1918,548.5
026025,-37.38,140.84,PENOLA POST OFFICE,1919,516.0
026025,-37.38,140.84,PENOLA POST OFFICE,1920,650.2
026025,-37.38,140.84,PENOLA POST OFFICE,1921,569.5
026025,-37.38,140.84,PENOLA POST OFFICE,1922,610.5
026025,-37.38,140.84,PENOLA POST OFFICE,1923,787.8
026025,-37.38,140.84,PENOLA POST OFFICE,1924,623.6
026025,-37.38,140.84,PENOLA POST OFFICE,1925,639.5
026025,-37.38,140.84,PENOLA POST OFFICE,1926,576.3
026025,-37.38,140.84,PENOLA POST OFFICE,1927,567.0
026025,-37.38,140.84,PENOLA POST OFFICE,1928,689.9
026025,-37.38,140.84,PENOLA POST OFFICE,1929,606.2
026025,-37.38,140.84,PENOLA POST OFFICE,1930,652.4
026025,-37.38,140.84,PENOLA POST OFFICE,1931,515.0
026025,-37.38,140.84,PENOLA POST OFFICE,1932,631.9
026025,-37.38,140.84,PENOLA POST OFFICE,1933,601.4
026025,-37.38,140.84,PENOLA POST OFFICE,1934,570.7
026025,-37.38,140.84,PENOLA POST OFFICE,1935,607.2
026025,-37.38,140.84,PENOLA POST OFFICE,1936,577.2
026025,-37.38,140.84,PENOLA POST OFFICE,1937,571.2
026025,-37.38,140.84,PENOLA POST OFFICE,1938,500.4
026025,-37.38,140.84,PENOLA POST OFFICE,1939,647.1
026025,-37.38,140.84,PENOLA POST OFFICE,1940,491.5
026025,-37.38,140.84,PENOLA POST OFFICE,1941,608.1
026025,-37.38,140.84,PENOLA POST OFFICE,1942,764.4
026025,-37.38,140.84,PENOLA POST OFFICE,1943,643.6
026025,-37.38,140.84,PENOLA POST OFFICE,1944,636.3
026025,-37.38,140.84,PENOLA POST OFFICE,1945,631.8
026025,-37.38,140.84,PENOLA POST OFFICE,1946,1027.5
026025,-37.38,140.84,PENOLA POST OFFICE,1947,907.0
026025,-37.38,140.84,PENOLA POST OFFICE,1948,618.1
026025,-37.38,140.84,PENOLA POST OFFICE,1949,591.2
026025,-37.38,140.84,PENOLA POST OFFICE,1950,538.7
026025,-37.38,140.84,PENOLA POST OFFICE,1951,698.5
026025,-37.38,140.84,PENOLA POST OFFICE,1952,776.5
026025,-37.38,140.84,PENOLA POST OFFICE,1953,716.5
026025,-37.38,140.84,PENOLA POST OFFICE,1954,589.7
026025,-37.38,140.84,PENOLA POST OFFICE,1955,786.7
026025,-37.38,140.84,PENOLA POST OFFICE,1956,829.5
026025,-37.38,140.84,PENOLA POST OFFICE,1957,584.0
026025,-37.38,140.84,PENOLA POST OFFICE,1958,736.1
026025,-37.38,140.84,PENOLA POST OFFICE,1959,468.6
026025,-37.38,140.84,PENOLA POST OFFICE,1960,778.1
026025,-37.38,140.84,PENOLA POST OFFICE,1961,500.4
026025,-37.38,140.84,PENOLA POST OFFICE,1962,732.6
026025,-37.38,140.84,PENOLA POST OFFICE,1963,570.3
026025,-37.38,140.84,PENOLA POST OFFICE,1964,835.8
026025,-37.38,140.84,PENOLA POST OFFICE,1965,590.1
026025,-37.38,140.84,PENOLA POST OFFICE,1966,609.3
026025,-37.38,140.84,PENOLA POST OFFICE,1967,346.8
026025,-37.38,140.84,PENOLA POST OFFICE,1968,829.2
026025,-37.38,140.84,PENOLA POST OFFICE,1969,533.3
026025,-37.38,140.84,PENOLA POST OFFICE,1970,732.4
026025,-37.38,140.84,PENOLA POST OFFICE,1971,843.0
026025,-37.38,140.84,PENOLA POST OFFICE,1972,583.0
026025,-37.38,140.84,PENOLA POST OFFICE,1973,754.2
026025,-37.38,140.84,PENOLA POST OFFICE,1974,779.6
026025,-37.38,140.84,PENOLA POST OFFICE,1975,759.9
026025,-37.38,140.84,PENOLA POST OFFICE,1976,639.6
026025,-37.38,140.84,PENOLA POST OFFICE,1977,603.6
026025,-37.38,140.84,PENOLA POST OFFICE,1978,577.4
026025,-37.38,140.84,PENOLA POST OFFICE,1979,699.2
026025,-37.38,140.84,PENOLA POST OFFICE,1980,593.8
026025,-37.38,140.84,PENOLA POST OFFICE,1981,738.6
026025,-37.38,140.84,PENOLA POST OFFICE,1982,414.6
026025,-37.38,140.84,PENOLA POST OFFICE,1983,755.4
026025,-37.38,140.84,PENOLA POST OFFICE,1984,748.2
026025,-37.38,140.84,PENOLA POST OFFICE,1985,621.6
026025,-37.38,140.84,PENOLA POST OFFICE,1986,640.8
026025,-37.38,140.84,PENOLA POST OFFICE,1987,545.2
026025,-37.38,140.84,PENOLA POST OFFICE,1988,765.0
026025,-37.38,140.84,PENOLA POST OFFICE,1989,691.6
026025,-37.38,140.84,PENOLA POST OFFICE,1990,580.0
026025,-37.38,140.84,PENOLA POST OFFICE,1991,683.0
026025,-37.38,140.84,PENOLA POST OFFICE,1992,847.6
