station_number,lat,long,station_name,year,tmin
041522,-27.17,151.27,DALBY AIRPORT,1964,10.9
041522,-27.17,151.27,DALBY AIRPORT,1965,10.9
041522,-27.17,151.27,DALBY AIRPORT,1966,10.4
041522,-27.17,151.27,DALBY AIRPORT,1967,11.0
041522,-27.17,151.27,DALBY AIRPORT,1968,11.3
041522,-27.17,151.27,DALBY AIRPORT,1969,11.7
041522,-27.17,151.27,DALBY AIRPORT,1970,10.6
041522,-27.17,151.27,DALBY AIRPORT,1971,10.7
041522,-27.17,151.27,DALBY AIRPORT,1972,10.7
041522,-27.17,151.27,DALBY AIRPORT,1973,12.7
041522,-27.17,151.27,DALBY AIRPORT,1974,11.3
041522,-27.17,151.27,DALBY AIRPORT,1975,11.4
041522,-27.17,151.27,DALBY AIRPORT,1976,11.3
041522,-27.17,151.27,DALBY AIRPORT,1977,11.7
041522,-27.17,151.27,DALBY AIRPORT,1978,12.0
041522,-27.17,151.27,DALBY AIRPORT,1979,12.0
041522,-27.17,151.27,DALBY AIRPORT,1980,12.1
041522,-27.17,151.27,DALBY AIRPORT,1981,12.0
041522,-27.17,151.27,DALBY AIRPORT,1982,11.1
041522,-27.17,151.27,DALBY AIRPORT,1983,12.4
041522,-27.17,151.27,DALBY AIRPORT,1984,11.3
041522,-27.17,151.27,DALBY AIRPORT,1985,11.5
041522,-27.17,151.27,DALBY AIRPORT,1986,11.3
041522,-27.17,151.27,DALBY AIRPORT,1987,11.8
041522,-27.17,151.27,DALBY AIRPORT,1988,12.4
041522,-27.17,151.27,DALBY AIRPORT,1989,12.0
041522,-27.17,151.27,DALBY AIRPORT,1990,12.2
041522,-27.17,151.27,DALBY AIRPORT,1991,12.2
041522,-27.17,151.27,DALBY AIRPORT,1992,11.1
041522,-27.17,151.27,DALBY AIRPORT,1993,12.2
041522,-27.17,151.27,DALBY AIRPORT,1994,10.6
041522,-27.17,151.27,DALBY AIRPORT,1995,11.9
041522,-27.17,151.27,DALBY AIRPORT,1996,11.5
041522,-27.17,151.27,DALBY AIRPORT,1997,12.2
041522,-27.17,151.27,DALBY AIRPORT,1998,13.2
041522,-27.17,151.27,DALBY AIRPORT,1999,11.9
041522,-27.17,151.27,DALBY AIRPORT,2000,11.8
041522,-27.17,151.27,DALBY AIRPORT,2001,12.0
041522,-27.17,151.27,DALBY AIRPORT,2002,12.0
041522,-27.17,151.27,DALBY AIRPORT,2003,12.2
041522,-27.17,151.27,DALBY AIRPORT,2004,12.1
041522,-27.17,151.27,DALBY AIRPORT,2005,13.1
041522,-27.17,151.27,DALBY AIRPORT,2006,12.1
041522,-27.17,151.27,DALBY AIRPORT,2007,12.2
041522,-27.17,151.27,DALBY AIRPORT,2008,11.1
041522,-27.17,151.27,DALBY AIRPORT,2009,11.9
041522,-27.17,151.27,DALBY AIRPORT,2010,12.7
041522,-27.17,151.27,DALBY AIRPORT,2011,11.3
041522,-27.17,151.27,DALBY AIRPORT,2012,11.3
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1910,9.6
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1911,9.4
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1912,9.3
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1913,9.1
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1914,9.5
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1915,9.6
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1916,9.1
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1917,9.1
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1918,9.8
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1919,9.8
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1920,9.4
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1921,10.0
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1922,9.5
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1923,9.5
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1924,8.9
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1925,9.3
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1926,9.2
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1927,9.3
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1928,9.3
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1929,9.1
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1930,9.7
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1931,9.1
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1932,9.5
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1933,9.0
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1934,9.6
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1935,9.4
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1936,9.4
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1937,9.5
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1938,9.4
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1939,9.4
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1940,8.9
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1941,9.0
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1942,9.5
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1943,8.7
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1944,8.8
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1945,8.9
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1946,9.0
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1947,9.5
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1948,8.9
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1949,8.7
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1950,9.1
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1951,9.5
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1952,9.1
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1953,9.4
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1954,9.2
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1955,9.3
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1956,9.4
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1957,8.6
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1958,9.2
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1959,9.8
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1960,9.2
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1961,10.2
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1962,9.7
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1963,9.9
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1964,9.4
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1965,9.6
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1966,9.5
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1967,9.7
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1968,10.0
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1969,9.3
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1970,9.3
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1971,9.8
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1972,9.6
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1973,10.0
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1974,10.1
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1975,10.0
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1976,9.2
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1977,9.8
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1978,10.4
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1979,10.2
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1980,9.6
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1981,10.6
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1982,10.1
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1983,10.1
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1984,10.2
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1985,10.3
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1986,10.3
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1987,10.0
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1988,10.9
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1989,10.7
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1990,10.9
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1991,10.4
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1992,9.9
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1993,10.2
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1994,10.0
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1995,9.9
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1996,9.8
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1997,10.3
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1998,99999.9
026005,-38.06,140.67,CAPE NORTHUMBERLAND,1999,10.6
026005,-38.06,140.67,CAPE NORTHUMBERLAND,2000,99999.9
026005,-38.06,140.67,CAPE NORTHUMBERLAND,2001,10.6
026005,-38.06,140.67,CAPE NORTHUMBERLAND,2002,9.8
026005,-38.06,140.67,CAPE NORTHUMBERLAND,2003,99999.9
026005,-38.06,140.67,CAPE NORTHUMBERLAND,2004,99999.9
026005,-38.06,140.67,CAPE NORTHUMBERLAND,2005,99999.9
026005,-38.06,140.67,CAPE NORTHUMBERLAND,2006,99999.9
026005,-38.06,140.67,CAPE NORTHUMBERLAND,2007,99999.9
026005,-38.06,140.67,CAPE NORTHUMBERLAND,2008,99999.9
026005,-38.06,140.67,CAPE NORTHUMBERLAND,2009,99999.9
026005,-38.06,140.67,CAPE NORTHUMBERLAND,2010,99999.9
026005,-38.06,140.67,CAPE NORTHUMBERLAND,2011,99999.9
026005,-38.06,140.67,CAPE NORTHUMBERLAND,2012,99999.9
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1910,13.9
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1911,13.8
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1912,14.0
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1913,14.2
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1914,15.0
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1915,14.1
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1916,14.1
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1917,13.8
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1918,13.3
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1919,14.3
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1920,13.4
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1921,14.1
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1922,14.0
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1923,14.0
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1924,13.4
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1925,13.6
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1926,14.0
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1927,13.3
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1928,14.4
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1929,13.7
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1930,14.2
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1931,13.8
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1932,13.7
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1933,13.7
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1934,13.8
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1935,13.4
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1936,13.7
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1937,14.3
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1938,14.2
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1939,14.1
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1940,14.2
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1941,13.6
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1942,14.2
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1943,13.4
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1944,13.6
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1945,13.9
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1946,13.8
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1947,14.0
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1948,13.4
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1949,13.9
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1950,14.7
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1951,14.0
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1952,13.7
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1953,13.5
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1954,13.9
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1955,13.9
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1956,13.7
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1957,13.6
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1958,14.4
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1959,14.2
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1960,13.6
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1961,13.8
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1962,13.7
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1963,14.0
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1964,13.9
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1965,13.9
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1966,13.5
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1967,14.1
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1968,14.1
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1969,14.1
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1970,13.5
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1971,13.9
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1972,14.2
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1973,14.9
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1974,14.1
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1975,14.4
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1976,14.1
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1977,14.3
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1978,14.2
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1979,14.6
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1980,14.7
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1981,14.7
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1982,14.2
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1983,14.6
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1984,13.9
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1985,14.3
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1986,14.1
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1987,14.4
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1988,15.1
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1989,14.7
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1990,14.5
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1991,14.7
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1992,13.9
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1993,14.5
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1994,14.1
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1995,14.0
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1996,14.0
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1997,14.4
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1998,15.0
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),1999,14.6
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),2000,14.5
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),2001,14.7
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),2002,14.6
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),2003,14.5
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),2004,14.7
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),2005,14.8
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),2006,14.7
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),2007,15.2
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),2008,14.3
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),2009,15.1
066062,-33.86,151.21,SYDNEY (OBSERVATORY HILL),2010,15.0
006011,-24.88,113.67,CARNARVON AIRPORT,1910,16.1
006011,-24.88,113.67,CARNARVON AIRPORT,1911,15.6
006011,-24.88,113.67,CARNARVON AIRPORT,1912,16.2
006011,-24.88,113.67,CARNARVON AIRPORT,1913,16.0
006011,-24.88,113.67,CARNARVON AIRPORT,1914,16.2
006011,-24.88,113.67,CARNARVON AIRPORT,1915,17.0
006011,-24.88,113.67,CARNARVON AIRPORT,1916,16.2
006011,-24.88,113.67,CARNARVON AIRPORT,1917,16.0
006011,-24.88,113.67,CARNARVON AIRPORT,1918,16.8
006011,-24.88,113.67,CARNARVON AIRPORT,1919,15.9
006011,-24.88,113.67,CARNARVON AIRPORT,1920,16.3
006011,-24.88,113.67,CARNARVON AIRPORT,1921,16.7
006011,-24.88,113.67,CARNARVON AIRPORT,1922,15.8
006011,-24.88,113.67,CARNARVON AIRPORT,1923,16.3
006011,-24.88,113.67,CARNARVON AIRPORT,1924,15.9
006011,-24.88,113.67,CARNARVON AIRPORT,1925,15.4
006011,-24.88,113.67,CARNARVON AIRPORT,1926,16.2
006011,-24.88,113.67,CARNARVON AIRPORT,1927,16.5
006011,-24.88,113.67,CARNARVON AIRPORT,1928,16.4
006011,-24.88,113.67,CARNARVON AIRPORT,1929,15.9
006011,-24.88,113.67,CARNARVON AIRPORT,1930,16.9
006011,-24.88,113.67,CARNARVON AIRPORT,1931,16.4
006011,-24.88,113.67,CARNARVON AIRPORT,1932,17.0
006011,-24.88,113.67,CARNARVON AIRPORT,1933,16.5
006011,-24.88,113.67,CARNARVON AIRPORT,1934,16.8
006011,-24.88,113.67,CARNARVON AIRPORT,1935,16.0
006011,-24.88,113.67,CARNARVON AIRPORT,1936,16.6
006011,-24.88,113.67,CARNARVON AIRPORT,1937,16.1
006011,-24.88,113.67,CARNARVON AIRPORT,1938,16.6
006011,-24.88,113.67,CARNARVON AIRPORT,1939,16.9
006011,-24.88,113.67,CARNARVON AIRPORT,1940,16.8
006011,-24.88,113.67,CARNARVON AIRPORT,1941,16.8
006011,-24.88,113.67,CARNARVON AIRPORT,1942,16.6
006011,-24.88,113.67,CARNARVON AIRPORT,1943,16.5
006011,-24.88,113.67,CARNARVON AIRPORT,1944,16.5
006011,-24.88,113.67,CARNARVON AIRPORT,1945,17.1
006011,-24.88,113.67,CARNARVON AIRPORT,1946,16.5
006011,-24.88,113.67,CARNARVON AIRPORT,1947,16.5
006011,-24.88,113.67,CARNARVON AIRPORT,1948,16.5
006011,-24.88,113.67,CARNARVON AIRPORT,1949,16.8
006011,-24.88,113.67,CARNARVON AIRPORT,1950,16.4
006011,-24.88,113.67,CARNARVON AIRPORT,1951,16.2
006011,-24.88,113.67,CARNARVON AIRPORT,1952,16.1
006011,-24.88,113.67,CARNARVON AIRPORT,1953,16.2
006011,-24.88,113.67,CARNARVON AIRPORT,1954,16.3
006011,-24.88,113.67,CARNARVON AIRPORT,1955,16.9
006011,-24.88,113.67,CARNARVON AIRPORT,1956,16.7
006011,-24.88,113.67,CARNARVON AIRPORT,1957,16.9
006011,-24.88,113.67,CARNARVON AIRPORT,1958,17.1
006011,-24.88,113.67,CARNARVON AIRPORT,1959,17.4
006011,-24.88,113.67,CARNARVON AIRPORT,1960,16.3
006011,-24.88,113.67,CARNARVON AIRPORT,1961,17.1
006011,-24.88,113.67,CARNARVON AIRPORT,1962,16.9
006011,-24.88,113.67,CARNARVON AIRPORT,1963,17.6
006011,-24.88,113.67,CARNARVON AIRPORT,1964,16.3
006011,-24.88,113.67,CARNARVON AIRPORT,1965,16.8
006011,-24.88,113.67,CARNARVON AIRPORT,1966,15.9
006011,-24.88,113.67,CARNARVON AIRPORT,1967,16.7
006011,-24.88,113.67,CARNARVON AIRPORT,1968,15.8
006011,-24.88,113.67,CARNARVON AIRPORT,1969,16.6
006011,-24.88,113.67,CARNARVON AIRPORT,1970,16.8
006011,-24.88,113.67,CARNARVON AIRPORT,1971,16.7
006011,-24.88,113.67,CARNARVON AIRPORT,1972,17.3
006011,-24.88,113.67,CARNARVON AIRPORT,1973,16.9
006011,-24.88,113.67,CARNARVON AIRPORT,1974,17.4
006011,-24.88,113.67,CARNARVON AIRPORT,1975,16.4
006011,-24.88,113.67,CARNARVON AIRPORT,1976,17.2
006011,-24.88,113.67,CARNARVON AIRPORT,1977,17.2
006011,-24.88,113.67,CARNARVON AIRPORT,1978,17.3
006011,-24.88,113.67,CARNARVON AIRPORT,1979,16.8
006011,-24.88,113.67,CARNARVON AIRPORT,1980,17.6
006011,-24.88,113.67,CARNARVON AIRPORT,1981,17.5
006011,-24.88,113.67,CARNARVON AIRPORT,1982,17.1
006011,-24.88,113.67,CARNARVON AIRPORT,1983,17.5
006011,-24.88,113.67,CARNARVON AIRPORT,1984,17.1
006011,-24.88,113.67,CARNARVON AIRPORT,1985,17.1
006011,-24.88,113.67,CARNARVON AIRPORT,1986,16.4
006011,-24.88,113.67,CARNARVON AIRPORT,1987,17.4
006011,-24.88,113.67,CARNARVON AIRPORT,1988,17.8
006011,-24.88,113.67,CARNARVON AIRPORT,1989,17.1
006011,-24.88,113.67,CARNARVON AIRPORT,1990,17.0
006011,-24.88,113.67,CARNARVON AIRPORT,1991,17.5
006011,-24.88,113.67,CARNARVON AIRPORT,1992,17.0
006011,-24.88,113.67,CARNARVON AIRPORT,1993,16.9
006011,-24.88,113.67,CARNARVON AIRPORT,1994,17.4
006011,-24.88,113.67,CARNARVON AIRPORT,1995,17.8
006011,-24.88,113.67,CARNARVON AIRPORT,1996,18.2
006011,-24.88,113.67,CARNARVON AIRPORT,1997,17.2
006011,-24.88,113.67,CARNARVON AIRPORT,1998,17.6
006011,-24.88,113.67,CARNARVON AIRPORT,1999,17.5
006011,-24.88,113.67,CARNARVON AIRPORT,2000,17.2
006011,-24.88,113.67,CARNARVON AIRPORT,2001,16.7
006011,-24.88,113.67,CARNARVON AIRPORT,2002,17.1
006011,-24.88,113.67,CARNARVON AIRPORT,2003,17.2
006011,-24.88,113.67,CARNARVON AIRPORT,2004,17.0
006011,-24.88,113.67,CARNARVON AIRPORT,2005,16.9
006011,-24.88,113.67,CARNARVON AIRPORT,2006,17.0
006011,-24.88,113.67,CARNARVON AIRPORT,2007,17.0
006011,-24.88,113.67,CARNARVON AIRPORT,2008,16.7
006011,-24.88,113.67,CARNARVON AIRPORT,2009,16.8
006011,-24.88,113.67,CARNARVON AIRPORT,2010,17.4
006011,-24.88,113.67,CARNARVON AIRPORT,2011,18.0
006011,-24.88,113.67,CARNARVON AIRPORT,2012,17.3
031011,-16.87,145.75,CAIRNS AERO,1910,19.8
031011,-16.87,145.75,CAIRNS AERO,1911,19.1
031011,-16.87,145.75,CAIRNS AERO,1912,19.9
031011,-16.87,145.75,CAIRNS AERO,1913,19.9
031011,-16.87,145.75,CAIRNS AERO,1914,19.8
031011,-16.87,145.75,CAIRNS AERO,1915,20.3
031011,-16.87,145.75,CAIRNS AERO,1916,20.5
031011,-16.87,145.75,CAIRNS AERO,1917,20.0
031011,-16.87,145.75,CAIRNS AERO,1918,19.1
031011,-16.87,145.75,CAIRNS AERO,1919,19.7
031011,-16.87,145.75,CAIRNS AERO,1920,20.1
031011,-16.87,145.75,CAIRNS AERO,1921,20.6
031011,-16.87,145.75,CAIRNS AERO,1922,19.9
031011,-16.87,145.75,CAIRNS AERO,1923,19.3
031011,-16.87,145.75,CAIRNS AERO,1924,20.6
031011,-16.87,145.75,CAIRNS AERO,1925,19.5
031011,-16.87,145.75,CAIRNS AERO,1926,20.6
031011,-16.87,145.75,CAIRNS AERO,1927,20.5
031011,-16.87,145.75,CAIRNS AERO,1928,20.4
031011,-16.87,145.75,CAIRNS AERO,1929,19.1
031011,-16.87,145.75,CAIRNS AERO,1930,19.4
031011,-16.87,145.75,CAIRNS AERO,1931,20.3
031011,-16.87,145.75,CAIRNS AERO,1932,19.6
031011,-16.87,145.75,CAIRNS AERO,1933,20.6
031011,-16.87,145.75,CAIRNS AERO,1934,20.2
031011,-16.87,145.75,CAIRNS AERO,1935,19.8
031011,-16.87,145.75,CAIRNS AERO,1936,20.2
031011,-16.87,145.75,CAIRNS AERO,1937,19.6
031011,-16.87,145.75,CAIRNS AERO,1938,20.2
031011,-16.87,145.75,CAIRNS AERO,1939,19.5
031011,-16.87,145.75,CAIRNS AERO,1940,19.9
031011,-16.87,145.75,CAIRNS AERO,1941,19.2
031011,-16.87,145.75,CAIRNS AERO,1942,20.3
031011,-16.87,145.75,CAIRNS AERO,1943,20.4
031011,-16.87,145.75,CAIRNS AERO,1944,19.4
031011,-16.87,145.75,CAIRNS AERO,1945,19.5
031011,-16.87,145.75,CAIRNS AERO,1946,18.9
031011,-16.87,145.75,CAIRNS AERO,1947,20.0
031011,-16.87,145.75,CAIRNS AERO,1948,19.2
031011,-16.87,145.75,CAIRNS AERO,1949,19.4
031011,-16.87,145.75,CAIRNS AERO,1950,19.8
031011,-16.87,145.75,CAIRNS AERO,1951,19.4
031011,-16.87,145.75,CAIRNS AERO,1952,20.1
031011,-16.87,145.75,CAIRNS AERO,1953,19.3
031011,-16.87,145.75,CAIRNS AERO,1954,19.9
031011,-16.87,145.75,CAIRNS AERO,1955,20.0
031011,-16.87,145.75,CAIRNS AERO,1956,20.2
031011,-16.87,145.75,CAIRNS AERO,1957,19.6
031011,-16.87,145.75,CAIRNS AERO,1958,20.4
031011,-16.87,145.75,CAIRNS AERO,1959,19.8
031011,-16.87,145.75,CAIRNS AERO,1960,19.8
031011,-16.87,145.75,CAIRNS AERO,1961,19.8
031011,-16.87,145.75,CAIRNS AERO,1962,20.5
031011,-16.87,145.75,CAIRNS AERO,1963,19.6
031011,-16.87,145.75,CAIRNS AERO,1964,20.4
031011,-16.87,145.75,CAIRNS AERO,1965,19.2
031011,-16.87,145.75,CAIRNS AERO,1966,19.8
031011,-16.87,145.75,CAIRNS AERO,1967,19.8
031011,-16.87,145.75,CAIRNS AERO,1968,20.0
031011,-16.87,145.75,CAIRNS AERO,1969,19.9
